# DISASSEMBLY-DERIVED (tier 2: addresses).  GENERATED by
# docs/whitebox/scripts/build_ref.py -- do not hand-edit.
# Every addr is an absolute VA in c2.dll sha256 c80981c015166effecc71ad8112d5577a065b2300891dfdb02b9c13787a66258.
# NAVIGATION ONLY.  Nothing here may enter crates/ without a
# docs/whitebox/DISCLOSURE.md row naming the address.
# kind: func-entry | in-func | data | unmapped
# tu_conf: in-anchor (a fact) | gap (a hypothesis, C2_MAP.md 3.1)
#          no-ice-site (a TU the partition cannot see) | n/a (not code)
addr	kind	func	func_size	ncallers	ncallees	tu	tu_conf	subsys	page	conf	label	n_cites	cites
10b82392	in-func	10b82338	374	1	1	misc.c	in-anchor	-	-	unknown	-	4	whitebox/WB_MEMCPY_FINDINGS.md:2,BOARD.md:1,rungs/2026-08-08-wb-memcpy.md:1
10b82429	in-func	10b82338	374	1	1	misc.c	in-anchor	-	-	unknown	-	4	BOARD.md:1,whitebox/WB_DAGCLIENTS_PREREG.md:1,whitebox/WB_DAGORDER_FINDINGS.md:1,whitebox/WB_ITEMF_FINDINGS.md:1
10b8303c	func-entry	10b8303c	12	1	1	misc.c	in-anchor	-	-	unknown	-	9	rungs/2026-08-18-c2map2.md:4,BOARD.md:3,whitebox/C2_MAP.md:2
10b84844	func-entry	10b84844	2530	2	28	misc.c	in-anchor	-	-	medium	loop-preinc-pass: p2\misc.c: the per-loop pre-increment/update-form formation (2530 bytes, not read clause by clause). The SELECTION RULE is not claimed — FINDINGS 4.4 elects no rival	3	whitebox/WB_LOOP_FINDINGS.md:3
10b84869	func-entry	10b84869	45	1	1	misc.c	in-anchor	-	-	high	loop-preinc-driver: p2\misc.c (machine-INDEPENDENT): the lwzu/stwu update-form pass driver. Gated on DAT_10c2ecfc (-QXnopreinc) and DAT_10c2e2fc; walks the same func+0x0c loop list calling 10b84844. Obj-confirmed by /d2QXnopreinc removin...	11	whitebox/WB_LOOP_FINDINGS.md:7,BOARD.md:2,rungs/2026-08-08-wb-loop.md:2
10b848dc	func-entry	10b848dc	1756	2	10	misc.c	in-anchor	-	-	high	argv-parse: option driver: memset(0x10c40220,0,0xce0), match loop, C1007 at 0x10b84a95, options fold	4	BOARD.md:1,rungs/2026-08-13-dagclients.md:1,whitebox/WB_DAGCLIENTS_FINDINGS.md:1,whitebox/WB_DAGORDER2_FINDINGS.md:1
10b849c6	in-func	10b848dc	1756	2	10	misc.c	in-anchor	-	-	high	argv-parse	1	whitebox/WB_LOOP_FINDINGS.md:1
10b84a93	in-func	10b848dc	1756	2	10	misc.c	in-anchor	-	-	high	argv-parse	1	whitebox/C2_MAP.md:1
10b84cea	in-func	10b848dc	1756	2	10	misc.c	in-anchor	-	-	high	argv-parse	2	whitebox/WB_LOOP_FINDINGS.md:2
10b86b6c	func-entry	10b86b6c	2880	2	37	misc.c	in-anchor	-	-	unknown	-	1	whitebox/WB_LOOP_FINDINGS.md:1
10b8946f	func-entry	10b8946f	194	10	4	misc.c	gap	-	-	high	il-open: get-or-map cursor for stream kind k	0	-
10b89fdf	func-entry	10b89fdf	60	1	0	misc.c	gap	-	-	high	strhash: UTF-16 variant of 10b8a01b, identical fold over ushort*	0	-
10b8a01b	func-entry	10b8a01b	60	11	0	misc.c	gap	-	-	high	strhash: shift-9 xor-fold string hash: h=(h<<9)^((h>>14)&0x3fe00)^(int8_t)c; returns name[0] if fold==0	7	whitebox/C2_MAP.md:4,rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1,whitebox/PREREG.md:1
10b8a4e6	func-entry	10b8a4e6	69	2	4	mod.c	in-anchor	-	-	medium	emit-marker: marks the alias target's +0x4c bit 0x20	0	-
10b8a6c6	in-func	10b8a69e	75	1	1	mod.c	in-anchor	-	-	unknown	-	2	whitebox/BOARD_PROPOSED.md:1,whitebox/C2_MAP.md:1
10b8a905	func-entry	10b8a905	49	1	2	mod.c	in-anchor	-	-	medium	emit-marker: entry wrapper for 10b8a4e6	0	-
10b8a936	func-entry	10b8a936	210	1	4	mod.c	in-anchor	-	-	high	emit-marker: reference-driven marking, p2/mod.c; gated on flags37 0x200000/0x400/0x800	0	-
10b8ac60	in-func	10b8abc2	210	3	2	mod.c	in-anchor	-	-	unknown	-	6	rungs/_2026-08-04-w-emitp-findings.md:2,rungs/2026-08-08-w-phase7.md:1,rungs/_2026-08-04-w-emitp-prereg.md:1,rungs/_2026-08-05-w-alias-findings.md:1,whitebox/DISCLOSURE.md:1
10b9761e	func-entry	10b9761e	606	1	13	p2pragma.c	in-anchor	-	-	high	il-reader: 0x4F sub-record reader, descriptor table 0x10b26268	1	whitebox/WB_READER_FINDINGS.md:1
10b978fd	func-entry	10b978fd	187	1	2	p2pragma.c	gap	-	-	unknown	-	1	rungs/_2026-08-04-w-roots-findings.md:1
10b979e7	func-entry	10b979e7	59	1	0	p2pragma.c	gap	-	-	medium	il-header: cross-TU version comparison feeding C1047	0	-
10b97a22	func-entry	10b97a22	805	4	6	p2pragma.c	gap	-	-	high	il-header: .gl magic 0x11 / u16 0x0602 / 27-value version whitelist	1	whitebox/C2_MAP.md:1
10b97d47	func-entry	10b97d47	137	2	7	p2pragma.c	gap	-	-	medium	il-reader: 0x4F descriptor 0x0b payload	0	-
10b97dd0	func-entry	10b97dd0	28	25	1	p2pragma.c	gap	-	-	high	symtab-id: monotone symbol-id counter DAT_10c2edd0++ for c2-created symbols	15	whitebox/WB_LABEL_FINDINGS.md:7,whitebox/WB_LABEL_PREREG_R2.md:3,BOARD.md:2,rungs/2026-08-09-wb-label.md:2,LABEL_COUNTER.md:1
10b97dd7	in-func	10b97dd0	28	25	1	p2pragma.c	gap	-	-	high	symtab-id	1	whitebox/WB_LABEL_FINDINGS.md:1
10b97dd9	in-func	10b97dd0	28	25	1	p2pragma.c	gap	-	-	high	symtab-id	1	whitebox/WB_LABEL_FINDINGS.md:1
10b97ddb	in-func	10b97dd0	28	25	1	p2pragma.c	gap	-	-	high	symtab-id	1	whitebox/WB_LABEL_FINDINGS.md:1
10b97de0	in-func	10b97dd0	28	25	1	p2pragma.c	gap	-	-	high	symtab-id	2	whitebox/WB_LABEL_FINDINGS.md:2
10b97de5	in-func	10b97dd0	28	25	1	p2pragma.c	gap	-	-	high	symtab-id	8	whitebox/WB_LABEL_FINDINGS.md:4,BOARD.md:1,LABEL_COUNTER.md:1,rungs/2026-08-09-wb-label.md:1,whitebox/WB_LABEL_PREREG_R2.md:1
10b97deb	in-func	10b97dd0	28	25	1	p2pragma.c	gap	-	-	high	symtab-id	1	whitebox/WB_LABEL_FINDINGS.md:1
10b97f98	func-entry	10b97f98	28	1	1	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	2	rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b97fb4	func-entry	10b97fb4	17	1	1	p2symtab.c	in-anchor	section	P_SECTION.md	high	strhash: wrapper: 10b8a01b(name) % 0x3fff, indexes DAT_10c6d08c	0	-
10b97fc5	func-entry	10b97fc5	40	1	2	p2symtab.c	in-anchor	section	P_SECTION.md	medium	strhash: increments the 10b97fb4 bucket counter (saturating)	0	-
10b98128	func-entry	10b98128	21	1	1	p2symtab.c	in-anchor	section	P_SECTION.md	high	symtab-init: initialises the 1024-bucket id table	0	-
10b9814c	func-entry	10b9814c	123	3	1	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-reader: record-node size by tag: 1/2/0x1a=0x5a, 3=0x48, 4=0x4c, 5=0x43, 7=0x5a, 8=0x5c, 9=0x68, 0xb/0x1a=0x52, 0xe=0xa0, 0x10=0x50, 0x21=0x37	0	-
10b982d6	func-entry	10b982d6	385	4	2	p2symtab.c	in-anchor	section	P_SECTION.md	high	section-chars|section-select: kind -> (name, Characteristics); FUN_10be7727 remap first; IL override at sect+0x53 wins when nonzero (LAB_10b98435)	16	whitebox/C2_MAP.md:10,BOARD.md:3,whitebox/BOARD_PROPOSED.md:3
10b98457	func-entry	10b98457	108	2	0	p2symtab.c	in-anchor	section	P_SECTION.md	high	section-select: storage-class normaliser; test [sym+0x20],0x480 at 0x10b9849f decides .bss(6) vs .data(2)	1	whitebox/C2_MAP.md:1
10b9849f	in-func	10b98457	108	2	0	p2symtab.c	in-anchor	section	P_SECTION.md	high	section-select	1	whitebox/C2_MAP.md:1
10b984a6	in-func	10b98457	108	2	0	p2symtab.c	in-anchor	section	P_SECTION.md	high	section-select	1	whitebox/C2_MAP.md:1
10b984b4	in-func	10b98457	108	2	0	p2symtab.c	in-anchor	section	P_SECTION.md	high	section-select	1	whitebox/C2_MAP.md:1
10b984c3	func-entry	10b984c3	119	14	3	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-reader: node alloc for a .gl record: FUN_10b9814c(tag) size (tag 9 -> 0x68), free-list at DAT_10c6d090+tag*4, node+0x30 = tag	6	rungs/_2026-08-04-w-skip-findings.md:2,whitebox/WB_LABEL_FINDINGS.md:2,rungs/_2026-08-04-w-roots-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b98521	in-func	10b984c3	119	14	3	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-reader	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b9860d	func-entry	10b9860d	62	31	2	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	4	rungs/_2026-08-04-w-emitp-findings.md:1,rungs/_2026-08-04-w-emitp-prereg.md:1,rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b9893b	func-entry	10b9893b	167	7	5	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	2	rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b989e2	func-entry	10b989e2	54	17	1	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	2	whitebox/WB_EH_FINDINGS.md:2
10b98b00	func-entry	10b98b00	271	5	6	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker: static-initialiser walk; marks functions whose address appears in an initialiser	17	rungs/_2026-08-04-w-skip-prereg.md:6,rungs/_2026-08-04-w-mark-findings.md:4,rungs/_2026-08-04-w-skip-findings.md:4,rungs/_2026-08-04-w-mark-prereg.md:2,whitebox/C2_MAP.md:1
10b98b09	in-func	10b98b00	271	5	6	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	5	rungs/_2026-08-04-w-skip-findings.md:3,BOARD.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b98b14	in-func	10b98b00	271	5	6	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	5	rungs/_2026-08-04-w-skip-findings.md:3,BOARD.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b98b4f	in-func	10b98b00	271	5	6	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	1	rungs/_2026-08-04-w-skip-prereg.md:1
10b98b6e	in-func	10b98b00	271	5	6	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	1	rungs/_2026-08-04-w-skip-prereg.md:1
10b98b9f	in-func	10b98b00	271	5	6	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b98ba8	in-func	10b98b00	271	5	6	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	5	rungs/_2026-08-04-w-skip-findings.md:2,rungs/_2026-08-04-w-skip-prereg.md:2,rungs/_2026-08-04-w-mark-findings.md:1
10b98be8	in-func	10b98b00	271	5	6	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	6	rungs/_2026-08-04-w-mark-findings.md:3,rungs/_2026-08-04-w-mark-prereg.md:1,rungs/_2026-08-04-w-refs-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b98bf2	in-func	10b98b00	271	5	6	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	1	rungs/_2026-08-04-w-skip-prereg.md:1
10b98c04	in-func	10b98b00	271	5	6	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	1	rungs/_2026-08-04-w-skip-prereg.md:1
10b98c08	in-func	10b98b00	271	5	6	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	7	rungs/_2026-08-04-w-mark-findings.md:3,rungs/_2026-08-04-w-skip-prereg.md:2,rungs/_2026-08-04-w-mark-prereg.md:1,rungs/_2026-08-04-w-refs-findings.md:1
10b98c0f	func-entry	10b98c0f	317	3	7	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker: sibling of 10b98b00	21	rungs/_2026-08-04-w-skip-prereg.md:9,rungs/_2026-08-04-w-skip-findings.md:8,rungs/_2026-08-04-w-mark-findings.md:2,BOARD.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b98c7f	in-func	10b98c0f	317	3	7	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	6	rungs/_2026-08-04-w-mark-findings.md:3,rungs/_2026-08-04-w-mark-prereg.md:1,rungs/_2026-08-04-w-refs-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b98c89	in-func	10b98c0f	317	3	7	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b98d2e	in-func	10b98c0f	317	3	7	p2symtab.c	in-anchor	section	P_SECTION.md	high	emit-marker	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b98de4	func-entry	10b98de4	66	2	1	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	4	rungs/_2026-08-04-w-skip-findings.md:2,rungs/_2026-08-04-w-skip-prereg.md:2
10b98e26	func-entry	10b98e26	227	1	6	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	39	rungs/_2026-08-04-w-mark-findings.md:12,rungs/_2026-08-04-w-skip-findings.md:12,rungs/_2026-08-04-w-mark-prereg.md:6,rungs/_2026-08-04-w-skip-prereg.md:6,BOARD.md:2,rungs/_2026-08-04-w-joint-prereg.md:1
10b98e4a	in-func	10b98e26	227	1	6	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b98e67	in-func	10b98e26	227	1	6	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b98e8e	in-func	10b98e26	227	1	6	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	1	rungs/_2026-08-04-w-skip-prereg.md:1
10b98e98	in-func	10b98e26	227	1	6	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	1	rungs/_2026-08-04-w-skip-prereg.md:1
10b98e9f	in-func	10b98e26	227	1	6	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	7	rungs/_2026-08-04-w-skip-findings.md:4,rungs/_2026-08-04-w-skip-prereg.md:2,rungs/_2026-08-04-w-mark-findings.md:1
10b98eae	in-func	10b98e26	227	1	6	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b98ecd	in-func	10b98e26	227	1	6	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	6	rungs/_2026-08-04-w-skip-findings.md:3,rungs/_2026-08-04-w-skip-prereg.md:2,rungs/_2026-08-04-w-mark-findings.md:1
10b98ed9	in-func	10b98e26	227	1	6	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	5	rungs/_2026-08-04-w-skip-findings.md:2,rungs/_2026-08-04-w-skip-prereg.md:2,rungs/_2026-08-04-w-mark-findings.md:1
10b98ee7	in-func	10b98e26	227	1	6	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	6	rungs/_2026-08-04-w-skip-findings.md:2,rungs/_2026-08-04-w-skip-prereg.md:2,rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b98f0a	func-entry	10b98f0a	175	1	4	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	10	rungs/_2026-08-04-w-skip-findings.md:5,rungs/_2026-08-04-w-skip-prereg.md:3,BOARD.md:2
10b98f76	in-func	10b98f0a	175	1	4	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	1	rungs/_2026-08-04-w-skip-findings.md:1
10b98f98	in-func	10b98f0a	175	1	4	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	1	rungs/_2026-08-04-w-skip-findings.md:1
10b98fa6	in-func	10b98f0a	175	1	4	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	6	rungs/_2026-08-04-w-skip-findings.md:3,rungs/_2026-08-04-w-skip-prereg.md:2,BOARD.md:1
10b99093	func-entry	10b99093	263	1	8	p2symtab.c	in-anchor	section	P_SECTION.md	high	bss-defer: drains the deferred dyninit list head-first — the source of the .bss reversal	1	whitebox/C2_MAP.md:1
10b991be	func-entry	10b991be	444	2	3	p2symtab.c	in-anchor	section	P_SECTION.md	medium	emit-order: splices a sublist back into DAT_10c4630c	0	-
10b9937a	func-entry	10b9937a	122	1	1	p2symtab.c	in-anchor	section	P_SECTION.md	medium	emit-order: partitions DAT_10c4630c on flags20 bit 0x400000	2	rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b994ea	func-entry	10b994ea	196	1	1	p2symtab.c	in-anchor	section	P_SECTION.md	high	symtab-lookup: name lookup by full scan of the 1024-bucket id table (or 16001-bucket DAT_10c47af0)	0	-
10b99600	in-func	10b995dc	162	2	1	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	1	rungs/_2026-08-04-w-emitp-findings.md:1
10b99621	in-func	10b995dc	162	2	1	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	7	rungs/_2026-08-04-w-emitp-findings.md:3,rungs/_2026-08-05-w-alias-findings.md:2,rungs/_2026-08-04-w-emitp-prereg.md:1,whitebox/DISCLOSURE.md:1
10b99635	in-func	10b995dc	162	2	1	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	5	rungs/_2026-08-04-w-emitp-findings.md:3,rungs/_2026-08-04-w-emitp-prereg.md:1,whitebox/DISCLOSURE.md:1
10b99977	func-entry	10b99977	123	10	4	p2symtab.c	in-anchor	section	P_SECTION.md	high	symtab-lookup: lookup by integer id in the 1024-bucket table	4	whitebox/WB_READER_FINDINGS.md:3,BOARD.md:1
10b99a37	func-entry	10b99a37	872	1	15	p2symtab.c	in-anchor	section	P_SECTION.md	medium	il-reader: .in sub-record reader	0	-
10b99dfe	func-entry	10b99dfe	682	3	4	p2symtab.c	in-anchor	eh	P_EH.md	high	symbol-name-formatter: formats a symbol's text name into DAT_10c6a020 by sym[+0x30] (kind) x sym[+0x31] (sub-kind): 'T'->__unwind$ (10b99f3d), 'V'->__catch$ (10b99f36), 'W'->$M, 'Z'->__annotation$, kind1 -> $S/$SG/$T (10b9a04d-10b9a07d),...	14	whitebox/WB_EH_FINDINGS.md:8,whitebox/WB_LABEL_FINDINGS.md:2,BOARD.md:1,rungs/2026-08-08-wb-eh.md:1,whitebox/WB_LABEL_PREREG.md:1,whitebox/WB_LABEL_PREREG_R2.md:1
10b99f36	in-func	10b99dfe	682	3	4	p2symtab.c	in-anchor	section	P_SECTION.md	high	symbol-name-formatter	3	whitebox/WB_EH_FINDINGS.md:3
10b99f3d	in-func	10b99dfe	682	3	4	p2symtab.c	in-anchor	section	P_SECTION.md	high	symbol-name-formatter	3	whitebox/WB_EH_FINDINGS.md:3
10b9a04d	in-func	10b99dfe	682	3	4	p2symtab.c	in-anchor	section	P_SECTION.md	high	symbol-name-formatter	2	whitebox/WB_EH_FINDINGS.md:2
10b9a07d	in-func	10b99dfe	682	3	4	p2symtab.c	in-anchor	section	P_SECTION.md	high	symbol-name-formatter	2	whitebox/WB_EH_FINDINGS.md:2
10b9a08e	in-func	10b99dfe	682	3	4	p2symtab.c	in-anchor	section	P_SECTION.md	high	label-number-writer: FUN_10c1e739(sym[+0x28], buf, cap, 10) — EVERY label shape above takes its number from the SAME sym[+0x28] field, so __catch$N/__unwind$N are on the $M/$T counter and not a private EH one	6	whitebox/WB_EH_FINDINGS.md:2,BOARD.md:1,rungs/2026-08-08-wb-eh.md:1,whitebox/WB_LABEL_FINDINGS.md:1,whitebox/WB_LABEL_PREREG.md:1
10b9a0e0	func-entry	10b9a0e0	99	8	3	p2symtab.c	in-anchor	section	P_SECTION.md	high	symtab-insert: insert into DAT_10c6c068: bucket = sym[10] & 0x3ff, chain at offset 0, HEAD insertion	1	whitebox/WB_LABEL_FINDINGS.md:1
10b9a143	func-entry	10b9a143	733	12	10	p2symtab.c	in-anchor	section	P_SECTION.md	high	section-select: assigns sym[0xc] to .bss/.data/.rdata globals; COMDAT selection for new COMDATs	1	whitebox/C2_MAP.md:1
10b9a455	func-entry	10b9a455	54	86	3	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	14	whitebox/WB_LABEL_FINDINGS.md:5,whitebox/WB_LABEL_PREREG_R2.md:3,BOARD.md:2,LABEL_COUNTER.md:1,rungs/2026-08-09-wb-label.md:1,rungs/2026-08-14-merger4.md:1
10b9a4a7	func-entry	10b9a4a7	190	1	4	p2symtab.c	in-anchor	section	P_SECTION.md	medium	section-select: synthetic-datum builder; corroborates sym[0x20]=0x180/sym[0x1c]=size	6	BOARD.md:2,whitebox/WB_LABEL_FINDINGS.md:2,whitebox/WB_LABEL_PREREG_R2.md:2
10b9a4c0	in-func	10b9a4a7	190	1	4	p2symtab.c	in-anchor	section	P_SECTION.md	medium	section-select	1	whitebox/WB_LABEL_PREREG_R2.md:1
10b9a897	func-entry	10b9a897	529	2	12	p2symtab.c	in-anchor	section	P_SECTION.md	high	symtab-intern: name->symbol intern; 128-slot open-address cache DAT_10c67db8, idx=hash&0x7f, linear probe	3	rungs/_2026-08-04-w-mark-findings.md:2,rungs/_2026-08-04-w-mark-prereg.md:1
10b9aa26	in-func	10b9a897	529	2	12	p2symtab.c	in-anchor	section	P_SECTION.md	high	symtab-intern	14	rungs/_2026-08-04-w-skip-findings.md:3,rungs/_2026-08-04-w-db-findings.md:2,rungs/_2026-08-04-w-joint-findings.md:2,rungs/_2026-08-04-w-skip-prereg.md:2,rungs/_2026-08-04-w-emitp-findings.md:1,rungs/_2026-08-04-w-joint-prereg.md:1
10b9aaa8	func-entry	10b9aaa8	400	14	3	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	1	whitebox/C2_MAP.md:1
10b9ac38	func-entry	10b9ac38	122	1	3	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	12	rungs/_2026-08-04-w-skip-findings.md:5,rungs/_2026-08-04-w-skip-prereg.md:3,BOARD.md:2,rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b9acfa	func-entry	10b9acfa	388	9	14	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	1	whitebox/C2_MAP.md:1
10b9ae7e	func-entry	10b9ae7e	11	29	1	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	9	whitebox/WB_MEMCPY_FINDINGS.md:5,BOARD.md:1,rungs/2026-08-08-wb-memcpy.md:1,rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b9ae89	func-entry	10b9ae89	11	1	1	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	2	rungs/_2026-08-04-w-mark-findings.md:1,rungs/_2026-08-04-w-mark-prereg.md:1
10b9ae94	func-entry	10b9ae94	422	2	13	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-dispatch: .in/.db record loop, 1-byte tag, compare chain	0	-
10b9b161	func-entry	10b9b161	1137	4	18	p2symtab.c	in-anchor	section	P_SECTION.md	medium	il-reader: .sy per-function symbol reader (seek target)	1	whitebox/C2_MAP.md:1
10b9b5d2	func-entry	10b9b5d2	210	3	6	p2symtab.c	in-anchor	section	P_SECTION.md	unknown	-	1	whitebox/WB_LABEL_PREREG_R3.md:1
10b9b6a4	func-entry	10b9b6a4	262	4	8	p2symtab.c	in-anchor	section	P_SECTION.md	medium	bss-defer: head-inserts onto DAT_10c2f064 (LIFO); paired with 10b99093	1	whitebox/C2_MAP.md:1
10b9b7aa	func-entry	10b9b7aa	226	1	5	p2symtab.c	in-anchor	section	P_SECTION.md	high	symtab-intern: same 128-slot cache; creates an external symbol via 10b9b6a4	0	-
10b9b88d	func-entry	10b9b88d	92	1	2	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-dispatch: drives FUN_10b9ae94 over every TU's .in	0	-
10b9b8e9	func-entry	10b9b8e9	3307	3	47	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-reader|il-symbol-reader: .gl record dispatcher; GetByte tag, dec+cmp 0x1a guard at 10b9b92e, byte-index tbl 10b9c615 (27), jump tbl 10b9c5d5 (16)	6	whitebox/C2_MAP.md:2,BOARD.md:1,rungs/2026-08-18-c2map2.md:1,rungs/_2026-08-04-w-roots-prereg.md:1,whitebox/BOARD_PROPOSED.md:1
10b9b91f	in-func	10b9b8e9	3307	3	47	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-symbol-reader	3	rungs/_2026-08-04-w-emitp-findings.md:1,rungs/_2026-08-04-w-emitp-prereg.md:1,whitebox/DISCLOSURE.md:1
10b9b922	in-func	10b9b8e9	3307	3	47	p2symtab.c	in-anchor	section	P_SECTION.md	high	gl/dispatch: GetByte -> [ebp-0x78] is THE record tag; dec+cmp 0x1a bounds it to 0x01..0x1b	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b9b937	in-func	10b9b8e9	3307	3	47	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-symbol-reader	1	rungs/_2026-08-04-w-skip-prereg.md:1
10b9b93e	in-func	10b9b8e9	3307	3	47	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-symbol-reader	1	rungs/_2026-08-04-w-skip-prereg.md:1
10b9b945	in-func	10b9b8e9	3307	3	47	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-symbol-reader	10	rungs/_2026-08-04-w-skip-findings.md:5,rungs/_2026-08-04-w-skip-prereg.md:4,BOARD.md:1
10b9b957	in-func	10b9b8e9	3307	3	47	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-symbol-reader	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b9b95f	in-func	10b9b8e9	3307	3	47	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-symbol-reader	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b9b9cc	in-func	10b9b8e9	3307	3	47	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-symbol-reader	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b9b9d4	in-func	10b9b8e9	3307	3	47	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-symbol-reader	2	rungs/_2026-08-04-w-skip-findings.md:1,rungs/_2026-08-04-w-skip-prereg.md:1
10b9b9d7	in-func	10b9b8e9	3307	3	47	p2symtab.c	in-anchor	section	P_SECTION.md	high	il-symbol-reader	1	rungs/_2026-08-04-w-skip-prereg.md:1
