# DISASSEMBLY-DERIVED (tier 2: addresses, tu, label, hop;
# tier 1: the 53 file names, the string TEXT, the import names).
# GENERATED by docs/whitebox/scripts/build_funcs.py -- do not hand-edit.
# ONE ROW PER FUNCTION IN THE IMAGE -- the complement of ADDR.tsv,
# which has a row only for an address already cited or labelled.
# Every addr is an absolute VA in c2.dll sha256 c80981c015166effecc71ad8112d5577a065b2300891dfdb02b9c13787a66258.
# NAVIGATION ONLY.  Nothing here may enter crates/ without a
# docs/whitebox/DISCLOSURE.md row naming the address.
# cover:   paged > labelled > cited > none
# conf:    a hand label's own confidence, else `mech` -- WEAKER than [R].
#          [R] says the instructions were read correctly; `mech` says only
#          that these tables join here.
# tu_conf: in-anchor (a fact) | gap (a hypothesis, C2_MAP.md 3.1)
#          no-ice-site (a TU the partition cannot see) | n/a
# hop:     undirected call-graph distance to the nearest paged/labelled
#          function; 0 = itself, >6 prints as `6+`, `-` = unreachable.
addr	size	kind	tu	tu_conf	subsys	page	cover	conf	label	ncallers	ncallees	hop	nstr	strings	nimp	imports
10b55eae	1468	ghidra	globregs.c	in-anchor	regalloc	P_REGALLOC.md	paged	medium	live-sets: globregs.c body: walks the block chain off [param_1+8], clears and rebuilds the bitsets at block fields +0x0c/+0x0d/+0x11/+0x12/+0x13/+0x0f, and iterates a set with 10b27290 mapping each m…	1	18	0	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\gl…	0	-
10b5646a	294	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	3	10	1	0	-	0	-
10b56590	345	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	7	2	0	-	0	-
10b566e9	85	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	0	2	0	-	0	-
10b5673e	369	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	cited	mech	-	1	9	1	0	-	0	-
10b568af	1129	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	18	1	0	-	0	-
10b56d18	608	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	18	1	0	-	0	-
10b56f78	139	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	2	7	2	0	-	0	-
10b57003	380	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	7	2	0	-	0	-
10b5717f	1204	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	19	1	0	-	0	-
10b57633	541	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	cited	mech	-	1	31	1	0	-	0	-
10b57850	39	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	cited	mech	-	3	0	2	0	-	0	-
10b57877	46	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	2	2	2	0	-	0	-
10b578a5	48	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	3	0	2	0	-	0	-
10b578d5	59	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	2	1	2	0	-	0	-
10b57910	97	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	1	1	0	-	0	-
10b57971	63	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	12	0	2	0	-	0	-
10b579b0	17	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	4	0	3	0	-	0	-
10b579c1	15	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	3	0	2	0	-	0	-
10b579d0	102	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	4	1	2	0	-	0	-
10b57a36	33	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	2	1	1	0	-	0	-
10b57a57	46	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	2	2	2	0	-	0	-
10b57a85	456	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	4	4	2	0	-	0	-
10b57c4d	54	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	0	2	0	-	0	-
10b57c83	766	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	7	1	0	-	0	-
10b57f81	168	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	1	3	0	-	0	-
10b58029	547	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	3	8	2	0	-	0	-
10b5824c	76	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	1	1	0	-	0	-
10b58298	38	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	0	2	0	-	0	-
10b582be	49	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	1	2	0	-	0	-
10b582ef	132	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	2	1	3	0	-	0	-
10b58373	39	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	0	2	1	0	-	0	-
10b5839a	141	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	0	3	1	0	-	0	-
10b58427	19	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	0	0	-	0	-	0	-
10b5843a	56	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	2	0	2	0	-	0	-
10b58472	67	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	2	1	1	__$ArrayPad	0	-
10b584b5	13	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	0	0	-	0	-	0	-
10b584c2	144	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	0	1	2	0	-	0	-
10b58552	1129	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	7	1	0	-	0	-
10b589bb	796	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	2	12	1	0	-	0	-
10b58cd7	175	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	4	1	0	-	0	-
10b58f60	198	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	5	2	0	-	0	-
10b59026	8	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	0	1	0	-	0	-
10b5902e	99	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	labelled	high	section-select: creates .rtc$IMZ / .rtc$TMZ (both kind 4, group "CONST")	1	3	0	3	.rtc$TMZ | .rtc$IMZ | CONST	0	-
10b59091	284	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	9	1	1	CONST	2	strcat_s,strcpy_s
10b591ad	297	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	6	1	2	rtcName$ | %s%s%d	1	sprintf_s
10b592d6	731	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	7	1	2	$rtcFrameData | $rtcVarDesc	1	sprintf_s
10b595b1	63	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	2	1	2	0	-	0	-
10b595f0	51	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	2	2	0	-	0	-
10b59623	594	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	15	1	2	_RTC_AllocaHelper@12 | __$AllocaPad$	0	-
10b59875	47	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	1	1	0	-	0	-
10b598a4	77	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	1	1	2	.rtc$TMZ | .rtc$IMZ	0	-
10b598f1	154	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	2	7	1	0	-	0	-
10b5998b	87	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	1	2	0	-	0	-
10b599e2	227	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	13	2	0	-	0	-
10b59ac5	63	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	2	1	0	-	0	-
10b59b04	1116	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	14	1	0	-	0	-
10b59f60	521	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	9	1	0	-	0	-
10b5a169	61	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	1	2	0	-	0	-
10b5a1a6	86	ghidra	globregs.c	gap	regalloc	P_REGALLOC.md	none	mech	-	1	0	3	0	-	0	-
10b5a1fc	65	ghidra	hash.c	in-anchor	-	-	cited	mech	-	2	3	1	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\ha…	0	-
10b5a23d	194	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	7	1	0	-	0	-
10b5a2ff	29	ghidra	hash.c	in-anchor	-	-	none	mech	-	2	0	2	0	-	0	-
10b5a31c	69	ghidra	hash.c	in-anchor	-	-	none	mech	-	4	1	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\ha…	0	-
10b5a361	56	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	1	2	0	-	0	-
10b5a399	51	ghidra	hash.c	in-anchor	-	-	labelled	high	cse-hash: sibling of 10b5a3cc in the same 101-bucket table	1	0	0	0	-	0	-
10b5a3cc	51	ghidra	hash.c	in-anchor	-	-	labelled	high	cse-hash: CSE/value-number hash, % 0x65 (101 buckets) — this is what hash.c actually holds	4	1	0	0	-	0	-
10b5a3ff	54	ghidra	hash.c	in-anchor	-	-	none	mech	-	4	0	2	0	-	0	-
10b5a435	56	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	0	2	0	-	0	-
10b5a46d	56	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	0	2	0	-	0	-
10b5a4a5	31	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	1	2	0	-	0	-
10b5a4c4	38	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	0	2	0	-	0	-
10b5a4ea	116	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	6	1	0	-	0	-
10b5a55e	112	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	6	1	0	-	0	-
10b5a5ce	84	ghidra	hash.c	in-anchor	-	-	none	mech	-	4	4	2	0	-	0	-
10b5a622	65	ghidra	hash.c	in-anchor	-	-	none	mech	-	2	2	2	0	-	0	-
10b5a6d0	597	ghidra	hash.c	in-anchor	-	-	none	mech	-	2	8	1	0	-	0	-
10b5a99b	249	ghidra	hash.c	in-anchor	-	-	none	mech	-	7	7	1	0	-	0	-
10b5a9b1	262	ghidra	hash.c	in-anchor	-	-	none	mech	-	7	3	1	0	-	0	-
10b5aab7	91	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	2	2	0	-	0	-
10b5ab12	88	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	3	2	0	-	0	-
10b5ab6a	114	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	0	3	0	-	0	-
10b5abdc	33	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	3	2	0	-	0	-
10b5abfd	147	ghidra	hash.c	in-anchor	-	-	none	mech	-	3	4	1	0	-	0	-
10b5ac90	414	ghidra	hash.c	in-anchor	-	-	none	mech	-	4	4	2	0	-	0	-
10b5ae2e	74	ghidra	hash.c	in-anchor	-	-	none	mech	-	3	2	2	0	-	0	-
10b5ae78	51	ghidra	hash.c	in-anchor	-	-	none	mech	-	3	3	1	0	-	0	-
10b5aeab	304	ghidra	hash.c	in-anchor	-	-	none	mech	-	14	8	1	0	-	0	-
10b5afdb	216	ghidra	hash.c	in-anchor	-	-	none	mech	-	1	7	1	0	-	0	-
10b5b0b3	59	ghidra	hash.c	in-anchor	-	-	none	mech	-	3	3	1	0	-	0	-
10b5b0ee	177	ghidra	hash.c	in-anchor	-	-	none	mech	-	2	3	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\ha…	0	-
10b5b1a0	79	ghidra	hash.c	in-anchor	-	-	cited	mech	-	2	2	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\ha…	0	-
10b5b1ef	58	ghidra	hash.c	gap	-	-	none	mech	-	8	4	2	0	-	0	-
10b5b229	57	ghidra	hash.c	gap	-	-	none	mech	-	2	3	2	0	-	0	-
10b5b262	917	ghidra	hash.c	gap	-	-	none	mech	-	1	23	1	0	-	0	-
10b5b5f7	29	ghidra	hash.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10b5b614	139	ghidra	hash.c	gap	-	-	none	mech	-	4	2	1	0	-	1	wcscpy_s
10b5b69f	47	ghidra	hash.c	gap	-	-	none	mech	-	1	0	1	0	-	0	-
10b5b6ce	38	ghidra	hash.c	gap	-	-	none	mech	-	1	0	1	0	-	0	-
10b5b6f4	148	ghidra	hash.c	gap	-	-	none	mech	-	1	1	1	0	-	0	-
10b5b788	27	ghidra	hash.c	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10b5b7a3	49	ghidra	hash.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10b5b7d4	153	ghidra	hash.c	gap	-	-	none	mech	-	1	3	1	0	-	0	-
10b5b86d	34	ghidra	hash.c	gap	inline	P_INLINE.md	paged	mech	-	1	0	0	0	-	0	-
10b5b88f	335	ghidra	hash.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10b5b9de	147	ghidra	hash.c	gap	-	-	none	mech	-	1	0	1	0	-	0	-
10b5ba71	509	ghidra	hash.c	gap	-	-	none	mech	-	1	1	1	0	-	0	-
10b5bc6e	541	ghidra	hash.c	gap	-	-	none	mech	-	1	1	1	0	-	0	-
10b5be8b	33	ghidra	hash.c	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10b5beac	216	ghidra	hash.c	gap	-	-	none	mech	-	1	4	1	0	-	0	-
10b5bf84	42	ghidra	hash.c	gap	-	-	none	mech	-	3	0	1	0	-	0	-
10b5bfae	18	ghidra	hash.c	gap	-	-	none	mech	-	13	0	1	0	-	0	-
10b5bfc0	123	ghidra	hash.c	gap	-	-	none	mech	-	2	3	1	0	-	0	-
10b5c03b	48	ghidra	hash.c	gap	-	-	none	mech	-	1	3	1	0	-	0	-
10b5c06b	60	ghidra	hash.c	gap	inline	P_INLINE.md	paged	mech	-	5	0	0	0	-	0	-
10b5c0a7	29	ghidra	hash.c	gap	-	-	none	mech	-	2	0	1	0	-	0	-
10b5c0c4	28	ghidra	hash.c	gap	-	-	none	mech	-	1	0	1	0	-	0	-
10b5c0e0	272	ghidra	hash.c	gap	-	-	none	mech	-	1	3	2	0	-	3	strchr,strcpy_s,strncmp
10b5c1f0	1416	ghidra	hash.c	gap	-	-	none	mech	-	3	6	1	0	-	0	-
10b5c778	261	ghidra	hash.c	gap	-	-	none	mech	-	2	2	1	0	-	0	-
10b5c87d	126	ghidra	hash.c	gap	-	-	none	mech	-	2	6	1	0	-	0	-
10b5c8fb	96	ghidra	hash.c	gap	-	-	none	mech	-	6	0	1	1	__$ReturnUdt	1	strstr
10b5c95b	50	ghidra	hash.c	gap	-	-	none	mech	-	5	0	1	0	-	0	-
10b5c98d	66	ghidra	hash.c	gap	-	-	none	mech	-	2	0	2	0	-	0	-
10b5c9cf	43	ghidra	hash.c	gap	-	-	none	mech	-	3	1	1	0	-	0	-
10b5c9fa	51	ghidra	hash.c	gap	-	-	none	mech	-	3	1	1	1	EH/UDT conflict	0	-
10b5ca2d	117	ghidra	hash.c	gap	-	-	none	mech	-	1	0	2	0	-	0	-
10b5caa2	315	ghidra	hash.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10b5cbdd	175	ghidra	hash.c	gap	-	-	none	mech	-	1	4	2	0	-	0	-
10b5cc8c	77	ghidra	hash.c	gap	-	-	none	mech	-	6	0	1	0	-	0	-
10b5ccd9	201	ghidra	hash.c	gap	-	-	none	mech	-	1	1	2	0	-	0	-
10b5cda2	275	ghidra	hash.c	gap	-	-	none	mech	-	2	3	1	0	-	0	-
10b5ceb5	137	ghidra	hash.c	gap	-	-	none	mech	-	1	3	1	0	-	0	-
10b5cf3e	69	ghidra	hash.c	gap	-	-	none	mech	-	2	1	3	0	-	0	-
10b5cf83	81	ghidra	hash.c	gap	-	-	none	mech	-	5	3	2	0	-	0	-
10b5cfd4	504	ghidra	inline.c	in-anchor	inline	P_INLINE.md	cited	mech	-	1	15	1	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\in…	0	-
10b5d1cc	228	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	3	1	2	0	-	0	-
10b5d2b0	165	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	2	2	3	0	-	0	-
10b5d355	276	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	0	4	0	-	0	-
10b5d469	148	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	0	4	0	-	0	-
10b5d4fd	81	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	3	2	0	-	0	-
10b5d54e	225	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	0	1	0	-	0	-
10b5d62f	289	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	0	1	0	-	0	-
10b5d750	576	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	2	10	1	0	-	0	-
10b5d990	78	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	0	3	0	-	0	-
10b5d9de	81	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	1	1	0	-	0	-
10b5da2f	573	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	1	2	0	-	0	-
10b5dc6c	114	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	0	3	0	-	0	-
10b5dcde	142	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	2	2	2	0	-	0	-
10b5dd6c	240	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	2	2	2	0	-	0	-
10b5de5c	38	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	3	1	2	0	-	0	-
10b5de82	230	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	5	2	1	0	-	0	-
10b5df68	114	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	2	1	3	0	-	0	-
10b5dfda	32	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	1	1	0	-	0	-
10b5dffa	310	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	2	2	0	-	0	-
10b5e130	30	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	2	2	0	-	0	-
10b5e14e	894	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	19	1	0	-	0	-
10b5e4cc	101	ghidra	inline.c	in-anchor	inline	P_INLINE.md	paged	mech	-	1	3	0	0	-	0	-
10b5e531	284	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	2	8	1	0	-	0	-
10b5e64d	88	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	3	2	1	0	-	0	-
10b5e6a5	768	ghidra	inline.c	in-anchor	inline	P_INLINE.md	paged	mech	-	3	8	0	0	-	0	-
10b5e9a5	607	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	1	9	1	3	will cause C4714 | Global opts off | Global opts on	0	-
10b5ec04	1092	ghidra	inline.c	in-anchor	inline	P_INLINE.md	none	mech	-	2	6	2	0	-	0	-
10b5f048	633	ghidra	inline.c	in-anchor	inline	P_INLINE.md	cited	mech	-	1	15	2	1	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\in…	0	-
10b5f2c2	203	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	2	3	2	0	-	0	-
10b5f38d	56	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	4	1	3	0	-	0	-
10b5f3c5	47	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	1	3	0	-	0	-
10b5f3f4	1899	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	2	15	2	0	-	0	-
10b5fb5f	377	ghidra	inline.c	gap	inline	P_INLINE.md	paged	mech	-	3	5	0	1	EH/Global opts conflict	0	-
10b5fcd8	1038	ghidra	inline.c	gap	inline	P_INLINE.md	paged	mech	-	1	6	0	0	-	0	-
10b600e6	1062	ghidra	inline.c	gap	inline	P_INLINE.md	paged	mech	-	1	8	0	0	-	0	-
10b60535	380	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	10	2	0	-	0	-
10b606b1	118	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	4	3	3	0	-	0	-
10b60727	521	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	3	13	2	0	-	0	-
10b60930	358	ghidra	inline.c	gap	inline	P_INLINE.md	paged	mech	-	1	7	0	1	INL:\t!!! InlBadCandidate said not to inline …	0	-
10b60a96	856	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	9	2	0	-	0	-
10b60dee	216	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	3	2	0	-	0	-
10b60ec6	1095	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	24	1	0	-	0	-
10b6130d	938	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	19	2	0	-	0	-
10b616b7	149	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	3	2	0	-	0	-
10b6174c	1504	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	39	1	0	-	0	-
10b61d2c	437	ghidra	inline.c	gap	inline	P_INLINE.md	paged	mech	-	1	10	0	0	-	0	-
10b61ee1	539	ghidra	inline.c	gap	inline	P_INLINE.md	paged	mech	-	2	16	0	0	-	0	-
10b620fc	814	ghidra	inline.c	gap	inline	P_INLINE.md	paged	mech	-	1	24	0	3	%s (linear flow)\n | INL:\tInlining %s (%d instrs) into  | SEH/EH conflict	0	-
10b6242a	587	ghidra	inline.c	gap	inline	P_INLINE.md	paged	mech	-	1	6	0	0	-	0	-
10b62675	464	ghidra	inline.c	gap	inline	P_INLINE.md	paged	mech	-	1	11	0	1	ERR:\t%s has been edited; Pogo disabled\n	0	-
10b62845	26	ghidra	inline.c	gap	inline	P_INLINE.md	cited	mech	-	4	0	2	0	-	0	-
10b6285f	67	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	1	3	0	-	0	-
10b628a2	26	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	2	0	3	0	-	0	-
10b628bc	12	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	0	3	0	-	0	-
10b628c8	30	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	21	0	1	0	-	0	-
10b628e6	10	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	2	0	2	0	-	0	-
10b628f0	191	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	4	0	1	0	-	0	-
10b629af	187	ghidra	inline.c	gap	inline	P_INLINE.md	cited	mech	-	2	0	1	0	-	0	-
10b62a6a	41	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	3	2	2	0	-	0	-
10b62a93	299	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	8	0	2	0	-	0	-
10b62bbe	177	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	2	1	0	-	0	-
10b62c6f	81	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	2	2	2	0	-	0	-
10b62cc0	19	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	2	1	1	0	-	0	-
10b62cd3	19	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	1	1	0	-	0	-
10b62ce6	367	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	0	3	0	-	0	-
10b62e55	98	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	2	3	3	0	-	0	-
10b62eb7	29	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	0	2	0	-	0	-
10b62ed4	20	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	0	3	0	-	0	-
10b62ee8	99	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	1	1	0	-	0	-
10b62f4b	688	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	12	1	0	-	0	-
10b631fb	143	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	1	2	0	-	0	-
10b6328a	395	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	10	1	0	-	0	-
10b63415	51	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	2	2	1	0	-	0	-
10b63448	110	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	3	2	1	0	-	0	-
10b634b6	52	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	3	1	2	0	-	0	-
10b634ea	69	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	0	2	0	-	0	-
10b6352f	113	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	6	5	1	0	-	0	-
10b635a0	159	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	2	4	1	0	-	0	-
10b6363f	60	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	18	1	2	0	-	0	-
10b6367b	33	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	3	1	2	0	-	0	-
10b6369c	376	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	2	2	0	-	0	-
10b63814	49	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	0	2	0	-	0	-
10b63845	41	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	0	3	0	-	0	-
10b6386e	61	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	2	1	0	-	0	-
10b638ab	64	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	2	1	0	-	0	-
10b638eb	34	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	5	0	3	0	-	0	-
10b6390d	34	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	5	0	3	0	-	0	-
10b6392f	129	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	3	1	0	-	0	-
10b639b0	711	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	2	4	2	0	-	0	-
10b63c77	586	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	9	1	0	-	0	-
10b63ec1	457	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	6	1	0	-	0	-
10b6408a	795	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	15	1	0	-	0	-
10b643a5	291	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	5	2	0	-	0	-
10b644c8	209	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	1	1	0	-	0	-
10b64599	190	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	1	2	0	-	0	-
10b64657	28	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	1	2	0	-	0	-
10b64673	40	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	0	2	0	-	0	-
10b6469b	85	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	1	2	0	-	0	-
10b646f0	343	ghidra	inline.c	gap	inline	P_INLINE.md	none	mech	-	1	6	1	0	-	0	-
