# Diagnostic text from 1033/clui.dll's RT_STRING table — the number->text
# dictionary for c2.dll, which itself holds only the numbers. NOT disassembly:
# this is text the compiler prints, i.e. observable output. Generated by
# docs/whitebox/scripts/build_diagnostics.py; do not hand-edit.
id	code	text
3175	C3175	'%$S' : cannot call a method of a managed type from unmanaged function '%$S'
3176	C3176	'%$S' : cannot declare local value type
3178	C3178	'%$T' : cannot use ParamArray in a function with default arguments
3179	C3179	an unnamed managed type is not allowed
3180	C3180	'%s' : name exceeds meta-data limit of '%d' characters
3181	C3181	'%$T' : invalid operand for %$L
3182	C3182	'%$S' : a member using-declaration or access declaration is illegal within a managed type
3183	C3183	cannot define unnamed class, struct or union inside of managed type '%$pS'
3185	C3185	'typeid' : used on managed type '%$T', use '%s%$T%s' instead
3186	C3186	multi-dimensional native array is not allowed
3188	C3188	the brace-enclosed form of new-initializer is not supported under /clr:oldSyntax
3189	C3189	'typeid<%$D>': this syntax is no longer supported, use ::typeid instead
3190	C3190	'%$D' with the provided template arguments is not the explicit instantiation of any member function of '%$S'
3191	C3191	'%$*' : incompatible with '/clr:oldSyntax' command line option
3192	C3192	syntax error : '^' is not a prefix operator (did you mean '*'?)
3193	C3193	'%$*' : requires '/clr' command line option
3194	C3194	'%$S' : a value-type cannot have an assignment operator
3195	C3195	'%$I' : is reserved and cannot be used as a member of a ref class or value type. CLR operators must be defined using the 'operator' keyword
3196	C3196	'%$I' : used more than once
3197	C3197	'%s' : can only be used in definitions
3198	C3198	invalid use of floating-point pragmas: fenv_access pragma operates only in precise mode
3199	C3199	invalid use of floating-point pragmas: exceptions are not supported in non-precise mode
3200	C3200	'%$T' : invalid template argument for template parameter '%$S', expected a class template
3201	C3201	the template parameter list for class template '%$S' does not match the template parameter list for template parameter '%$S'
3202	C3202	'%$I' : invalid default argument for template parameter '%$S', expected a class template
3203	C3203	'%$I' : unspecialized class %$[TEMPLATE GENERIC] can't be used as a %$[TEMPLATE GENERIC] argument for %$[TEMPLATE GENERIC] parameter '%$S', expected a real type
3204	C3204	'%$S' cannot be called from within a catch block
3205	C3205	argument list for template template parameter '%$S' is missing
3206	C3206	'%$pS' : invalid %$[TEMPLATE GENERIC] argument for '%$S', missing %$[TEMPLATE GENERIC] argument list on class %$[TEMPLATE GENERIC] '%$S'
3207	C3207	'%$pS' : invalid template argument for '%$S', class template expected
3208	C3208	'%$pS' : template parameter list for class template '%$S' does not match template parameter list for template template parameter '%$S'
3209	C3209	'%$S' : generic class must be a managed class
3210	C3210	'%$I' : access declaration can only be applied to a base class member
3211	C3211	'%$pS' : explicit specialization is using partial specialization syntax, use template <> instead
3212	C3212	'%$pS' : an explicit specialization of a template member must be a member of an explicit specialization
3213	C3213	base class '%$pS' is less accessible than '%$I'
3214	C3214	'%$T' : invalid type argument for generic parameter '%$S' of generic '%$pS', does not meet constraint '%$T'
3215	C3215	'%$S' : generic type parameter already constrained by '%$*'
3216	C3216	constraint must be a generic parameter, not '%$I'
3217	C3217	'%$S' : generic parameter cannot be constrained in this declaration
3218	C3218	'%$T' : type not allowed as a constraint
3219	C3219	'%$S' : generic parameter cannot be constrained by multiple non-interfaces : '%$T'
3220	C3220	'%$S' : interface cannot have progid
3221	C3221	'%s' : multiple 'default' and 'case' attributes not allowed on a member
3222	C3222	'%$S' : cannot declare default arguments for member functions of a managed type or generic functions
3223	C3223	'%$S' : you cannot apply 'typeid' to a property
3224	C3224	'%$S' : no overloaded generic class takes '%d' generic type arguments
3225	C3225	generic type argument for '%$I' cannot be '%$T', it must be a value type or a handle to a reference type
3226	C3226	A template declaration is not allowed inside a generic declaration
3227	C3227	'%$T' : cannot use '%$L' to allocate a generic type
3228	C3228	'%$pS' : generic type argument for '%$I' cannot be '%$T', it must be a value type or handle type
3229	C3229	'%$T' : indirections on a generic type parameter are not allowed
3230	C3230	'%$pS' : template type argument for '%$I' cannot contain a generic type parameter: '%$T'
3231	C3231	'%$T' : template type argument cannot use a generic type parameter
3232	C3232	'%$S' : a generic type parameter cannot be used in a qualified name
3233	C3233	'%$S' : generic type parameter already constrained
3234	C3234	a generic class may not derive from a generic type parameter
3235	C3235	'%$S' : explicit or partial specialization of a generic class is not allowed
3236	C3236	explicit instantiation of a generic is not allowed
3237	C3237	'%$S' : a generic class cannot be a custom attribute
3238	C3238	'%$S' : a type with this name has already been forwarded to assembly '%$I'
3239	C3239	'%$T' : %s to interior/pin pointer is disallowed by the common language runtime
3240	C3240	'%$I' : must be a non-overloaded abstract member function of '%$S'
3241	C3241	'%$pD' : this method was not introduced by '%$S'
3242	C3242	'%$S' : you can only explicitly override virtual functions
3243	C3243	none of the overload functions were introduced by '%$S'
3244	C3244	'%$*' : this method was introduced by '%$S' not by '%$S'
3246	C3246	'%$S' : cannot inherit from '%$pS' as it has been declared as '%$L'
3247	C3247	'%$S' : a coclass cannot inherit from another coclass '%$pS'
3248	C3248	'%$pS': function declared as '%s' cannot be overridden by '%$S'
3251	C3251	cannot invoke base class method on a value type instance
3252	C3252	'%$S' : cannot reduce accessibility of a virtual method in a managed type
3253	C3253	'%$I' : error with explicit override
3254	C3254	'%$S' : class contains explicit override '%$*' but does not derive from an interface that contains the function declaration
3255	C3255	'%$S' : cannot dynamically allocate this value type object on native heap
3257	C3257	'%$S' : explicit call to ctor of %$^[GC_CLASS REF_CLASS] type not allowed (did you forget '%$^[NEW GCNEW]'?)
3258	C3258	managed operators must be declared using 'static op_<Name>' form ('operator' form is disallowed)
3261	C3261	a function returning a managed array must have array brackets at the end of the declaration: '%$I(...) []'
3262	C3262	invalid array indexing: %d dimension(s) specified for %d-dimensional '%$T'
3264	C3264	'%$I' : a class-constructor cannot have a return type
3265	C3265	cannot declare a managed '%$I' in an unmanaged '%$S'
3266	C3266	'%$S' : a class-constructor must have a 'void' parameter list
3267	C3267	'%$I' : a class-constructor must be fully defined within the enclosing class
3268	C3268	'%$S' : a generic function or a member-function of a generic class cannot have a variable parameter list
3269	C3269	'%$S' : a member-function of a managed type cannot be declared with '...'
3270	C3270	'%$S': the FieldOffset attribute can only be used in the context of StructLayout(LayoutKind::Explicit)
3271	C3271	'%$S': invalid value '%d' for the FieldOffset attribute
3272	C3272	'%$S' : symbol requires FieldOffset, as it is a member of %$B %$pS defined with StructLayout(LayoutKind::Explicit)
3273	C3273	'%$L' : not allowed on C++ try block
3274	C3274	%$^[__FINALLY FINALLY] without matching try
3275	C3275	'%$I' : cannot use this symbol without qualifier
3276	C3276	'%$*' : jump out of %$^[__FINALLY FINALLY] block has undefined behavior during termination handling
3277	C3277	cannot define an unmanaged enum '%$S' inside managed '%$S'
3278	C3278	direct call of interface method '%$S' will fail at runtime
3279	C3279	partial and explicit specializations as well as explicit instantiations of class templates declared in the cli namespace are disallowed
3280	C3280	'%$S' : a member-function of a managed type cannot be compiled as an unmanaged function
3281	C3281	'%$S' : global operator cannot have managed type '%$T' in signature
3282	C3282	generic parameter lists can only appear on managed classes, structs, or functions
3283	C3283	'%$S' : an interface cannot have an instance constructor
3284	C3284	the constraints for generic parameter '%$S' of function '%$D'%$Nmust match the constraints for generic parameter '%$S' of function '%$D'
3285	C3285	for each statement cannot operate on variables of type '%$T'
3286	C3286	'%$L': an iteration variable cannot have any storage-class specifiers
3287	C3287	the type '%$T' (return type of GetEnumerator) must have a suitable public MoveNext member function and public Current property
3288	C3288	'%$T' : illegal dereference of a handle type
3289	C3289	'%$I' : a trivial property cannot be indexed
3290	C3290	'%$T' : a trivial property cannot have reference type
3291	C3291	'default' : cannot be the name of a trivial property
3292	C3292	the cli namespace cannot be reopened
3293	C3293	'%$I': use 'default' to access the default property (indexer) for class '%$S'
3294	C3294	this syntax is not support with /clr:oldSyntax: please use '~%$I' instead
3295	C3295	'#pragma %s' can only be used at global or namespace scope
3296	C3296	'%$pS' : a property with this name already exists
3297	C3297	'%$S' : cannot use '%$S' as a constraint because '%$S' has the value constraint
3298	C3298	'%$S' : cannot use '%$S' as a constraint because '%$S' has the ref constraint and '%$S' has the value constraint
3299	C3299	'%$S' : cannot specify constraints, they are inherited from the base method
3300	C3300	'%s': improper format for IDL '%s'
3301	C3301	'%$S': coclass cannot be a '%s' interface
3302	C3302	'%s': identifier has more than %d characters
3303	C3303	'%s': attribute can only be used on '%s'
3304	C3304	'%s': attribute does not allow unnamed arguments
3305	C3305	'%s': attribute usage is not allowed on '%s'
3306	C3306	'%$S': unnamed class %$[TEMPLATE GENERIC] is not allowed
3307	C3307	'%$S': unable to create IDL module
3309	C3309	'%$s': module name cannot be a macro or a keyword
3310	C3310	'%$pS': module name conflict
3311	C3311	module attribute must be defined at global scope
3314	C3314	'%$S': not a supported IDL module type
3315	C3315	'%$S': must be a member function
3319	C3319	'%s': attribute cannot be repeated
3320	C3320	'%s': type cannot have the same name as the module 'name' property
3322	C3322	'%s': is not a valid property for attribute '%s'
3324	C3324	'%s': property occurs more than once in attribute '%s'
3325	C3325	'%s': attribute has too many arguments
3326	C3326	'%s': is not a valid value for property '%s' of attribute '%s'
3327	C3327	'%s': must specify value for property of attribute '%s'
3328	C3328	'%s': attribute does not have enough arguments
3331	C3331	'%$I': attributes on parameters are only allowed on COM interfaces and coclasses
3332	C3332	'%s': grammar inconsistent, property '%s' is both required and has a default
3333	C3333	'%s': cannot #import corrupt type library
3334	C3334	cannot #import corrupt type library
3335	C3335	'%$I': There can be at most one default interface for a coclass '%$S'
3336	C3336	This operation must be performed at class scope
3337	C3337	'%$I': defaultvtable must be an event source for a coclass '%$S'
3338	C3338	'%$I': There can be at most one default interface that is also an event source for a coclass '%$S'
3340	C3340	'%$I': interface cannot be both 'restricted' and 'default' in coclass '%$S'
3341	C3341	'%$S': a defaultvtable interface must be either 'dual' or 'custom'
3342	C3342	'%$I': ambiguous attribute
3343	C3343	'%s::%s': attribute identifier has too many characters
3345	C3345	'%s': invalid identifier for module name
3347	C3347	'%s': required argument is not specified in attribute %s
3349	C3349	'%s::%s': multicast attribute has already been implemented by provider %s
3350	C3350	'%$S' : a delegate constructor expects %d argument(s)
3351	C3351	'%$S' : if you pass a NULL object instance to a delegate constructor you must also pass the address of a static member function
