# DISASSEMBLY-DERIVED — generated by docs/whitebox/scripts/build_strings.py.
# Literals from c2.dll plus the functions that reference them. Do not paste
# any value into crates/ without a docs/whitebox/DISCLOSURE.md entry.
addr	section	len	nxref	xref_funcs	source	value
10b2011c	.text	20	1		ghidra+raw	__PogoProbeVector17
10b20130	.text	20	1		ghidra+raw	__PogoProbeVector16
10b20144	.text	20	1		ghidra+raw	__PogoProbeVector15
10b20158	.text	20	1		ghidra+raw	__PogoProbeVector14
10b2016c	.text	20	1		ghidra+raw	__PogoProbeVector13
10b20180	.text	20	1		ghidra+raw	__PogoProbeVector12
10b20194	.text	20	1		ghidra+raw	__PogoProbeVector11
10b201a8	.text	20	1		ghidra+raw	__PogoProbeVector10
10b201bc	.text	19	1		ghidra+raw	__PogoProbeVector9
10b201d0	.text	19	1		ghidra+raw	__PogoProbeVector8
10b201e4	.text	19	1		ghidra+raw	__PogoProbeVector7
10b201f8	.text	19	1		ghidra+raw	__PogoProbeVector6
10b2020c	.text	19	1		ghidra+raw	__PogoProbeVector5
10b20220	.text	19	1		ghidra+raw	__PogoProbeVector4
10b20234	.text	19	1		ghidra+raw	__PogoProbeVector3
10b20248	.text	19	1		ghidra+raw	__PogoProbeVector2
10b2025c	.text	19	1		ghidra+raw	__PogoProbeVector1
10b20270	.text	19	1		ghidra+raw	__PogoProbeVector0
10b20294	.text	20	1	10c19239	ghidra+raw	__PogoRuntimeVector
10b240dc	.text	18	1	10c1c3f7	ghidra	IPC = %d/%d = %f\n
10b240f0	.text	17	1	10c1c3f7	ghidra	---------------\n
10b24104	.text	6	1	10c1c3f7	ghidra+raw	  V%d
10b2410c	.text	7	1	10c1c3f7	ghidra+raw	 VQF%d
10b24114	.text	5	0		raw	 D%d
10b2411c	.text	6	1	10c1c3f7	ghidra+raw	 DA%d
10b2412c	.text	6	1	10c1c3f7	ghidra+raw	 LHSU
10b24134	.text	5	0		raw	 LHS
10b24140	.text	15	1	10c1c3f7	ghidra+raw	[%3d|%3d|%3d] 
10b24150	.text	13	2	10c1c3f7	ghidra+raw	ILLEGAL dep 
10b24160	.text	25	1	10c1c3f7	ghidra	PX Dispatch Groups -%s \n
10b24b60	.text	36	3	10c1e40b	ghidra	VS_UNICODE_OUTPUT
10b24b88	.text	96	9	10c1e4ec,10c1e739,10c1e7e0,10c1e89e,10c1e905,10c1e9b5,10c1ec65,10c1eee8,10c1ef83	ghidra	e:\\bt\\278379\\vctools\\compiler\\be\\common\\error.c
10b24be8	.text	16	1	10c1ec65	ghidra	 %c%d: 
10b24bf8	.text	24	3	10c1ec65	ghidra	fatal error
10b24c10	.text	12	2	10c1ec65	ghidra	error
10b24c1c	.text	16	2	10c1ec65	ghidra	warning
10b24c2c	.text	22	1	10c1ec65	ghidra	%s(%ld) : 
10b24c44	.text	12	1	10c1ec65	ghidra	%s : 
10b24c50	.text	14	1	10c1ef83	ghidra	object
10b24c60	.text	22	1	10c1ef83	ghidra	executable
10b24c78	.text	112	0		ghidra	Couldn't open %s, continuing without source annotations
10b24ce8	.text	144	0		ghidra	******* Compiled functions for which no profile data was found *******
10b24d78	.text	124	0		ghidra	Profile data found for %d of %d compiled functions (%4.1f%%)
10b24df4	.text	20	0		ghidra	Modified
10b24e08	.text	20	0		ghidra	Not found
10b24e1c	.text	28	0		ghidra	Function Name
10b24e38	.text	84	0		ghidra	%-30.30s      Reason         instr  total
10b24e90	.text	84	0		ghidra	%-30.30s                   dynamic     %%
10b24ee8	.text	136	0		ghidra	******* Profiled functions not optimized using profile data *******
10b24f70	.text	176	0		ghidra	%c%I64d of %I64d total dynamic instructions (%4.1f%%) were optimized using profile data
10b25020	.text	148	0		ghidra	%c%d of %d profiled functions (%4.1f%%) were optimized using profile data
10b250b4	.text	28	0		ghidra	PGD Name: %s
10b250d0	.text	184	0		ghidra	******************************** PGU Divergence Report ************************************
10b25188	.text	164	0		ghidra	returning a reference to a member of a value type that may not be in the GC heap
10b2522c	.text	60	0		ghidra	initializers must be managed
10b25268	.text	104	0		ghidra	__ptr64 pointer types not supported in managed code
10b252d0	.text	104	0		ghidra	__ptr32 pointer types not supported in managed code
10b25338	.text	128	0		ghidra	returning a reference to a local or argument is not verifiable
10b253b8	.text	104	0		ghidra	returning a by reference argument is not verifiable
10b25420	.text	108	0		ghidra	definition of returned local not found in basic block
10b25490	.text	80	0		ghidra	exception handling will clear the stack
10b254e0	.text	72	0		ghidra	reference is from an unknown source
10b25528	.text	176	0		ghidra	local variable whose reference is returned from the function has had its address taken
10b255d8	.text	128	0		ghidra	cannot generate native code for functions using app domain data
10b25658	.text	72	0		ghidra	not enough memory to open metadata
10b256a0	.text	72	0		ghidra	file may have been deleted or moved
10b256e8	.text	132	0		ghidra	functions containing references to __ImageBase are not supported
10b25770	.text	100	0		ghidra	found an intrinsic not supported in managed code
10b257d8	.text	152	0		ghidra	functions with direct calls to naked functions or thunks are not supported
10b25870	.text	100	0		ghidra	aligned data types not supported in managed code
10b258d8	.text	64	0		ghidra	a low-level intrinsic was found
10b25918	.text	204	0		ghidra	cannot generate native code for functions using value types/managed classes or managed EH constructs
10b259e8	.text	84	0		ghidra	missing metadata for function definition
10b25a40	.text	100	0		ghidra	cannot generate native code for static functions
10b25aa8	.text	84	0		ghidra	virtual-call thunks are native with /clr
10b25afc	.text	44	0		ghidra	varargs not supported
10b25b28	.text	76	0		ghidra	inline native assembly not supported
10b25b78	.text	92	0		ghidra	functions containing setjmp are not supported
10b25bd4	.text	16	0		ghidra	source
10b25be4	.text	44	2	10c1f125	ghidra	compiler intermediate
10b25c10	.text	38	2	10c1f125	ghidra	compiler generated
10b25c38	.text	100	1	10c1f143	ghidra	e:\\bt\\278379\\vctools\\compiler\\be\\common\\get_err.c
10b25ca0	.text	120	1	10c1f1bb	ghidra	fatal error C1510: Cannot load language resource clui.dll.\n
10b25d18	.text	102	3	10c1f415,10c1f469,10c1f572	ghidra	e:\\bt\\278379\\vctools\\compiler\\be\\common\\getflags.c
10b25f17	.text	24	0		ghidra+raw	a,a a a a!A a a,a,a,a!A
10b25f75	.text	6	0		raw	nBA!A
10b2606e	.text	5	0		raw	!A a
10b261b8	.text	94	5	10c1fbd4,10c1fc5b,10c1fca9,10c1fd6b,10c20038	ghidra	e:\\bt\\278379\\vctools\\compiler\\be\\common\\ioin.c
10b26468	.text	98	1	10c20453	ghidra	e:\\bt\\278379\\vctools\\compiler\\be\\common\\vlines.c
10b264cc	.text	21	2	10c21b03	ghidra+raw	__C_specific_handler
10b264e4	.text	18	1	10c21fd2	ghidra+raw	__CxxFrameHandler
10b264f8	.text	102	4	10c23539,10c247f5,10c24c3a,10c24f65	ghidra	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\smd\\lowersmd.c
10b26568	.text	100	4	10c279b7,10c27b56,10c27c9c,10c27ec4	ghidra	e:\\bt\\278379\\vctools\\compiler\\be\\p2\\smd\\smdmisc.c
10b265cc	.text	18	1	10c27d7c	ghidra+raw	__security_cookie
10b26678	.text	7	0		raw	c2.pdb
10b2667f	.text	49	0		ghidra+raw	78379\\vctools\\compiler\\be\\p2\\c2\\obj\\i386\\c2.pdb
10b28312	.text	6	0		raw	wStK=
10b2f02f	.text	6	0		raw	N0jHj
10b349a5	.text	5	0		raw	!WQ%
10b4315a	.text	6	0		raw	t#SVj
10b4323a	.text	6	0		raw	u&SVj
10b432ad	.text	6	0		raw	t&SVj
10b433d8	.text	6	0		raw	t,WVj
10b62734	.text	5	0		raw	@7Uh
10b6dab1	.text	5	0		raw	P3Wj
10b6daf5	.text	5	0		raw	H8Wj
10b7fc48	.text	8	0		raw	@$+A$Pj
10b7ff24	.text	7	0		raw	L$(VWj
10b82815	.text	6	0		raw	A %@$
10b84eb0	.text	6	0		raw	tiVVh
10b8bc66	.text	5	0		raw	SWVj
10b8da0b	.text	5	0		raw	u<Wj
10b8e4a7	.text	5	0		raw	L$$j
10b90353	.text	5	0		raw	~rRj
10b97956	.text	5	0		raw	3F7%
10b97be5	.text	6	0		raw	t@-v%
10b98244	.text	5	0		raw	3F7%
10b98257	.text	5	0		raw	3A7%
10b9829b	.text	5	0		raw	3F7%
10b9d1e2	.text	5	0		raw	+H0j
10ba3581	.text	7	0		raw	F  t3j
10bafd0c	.text	5	0		raw	p`Rj
10bbc387	.text	5	0		raw	@ @4
10bbff30	.text	5	0		raw	u`Wj
10bc237c	.text	6	0		raw	t$(Qj
10bd27f1	.text	7	0		raw	N(Wj`j
10bd7a8e	.text	5	0		raw	SVWj
10bdeb3b	.text	6	0		raw	SUVWj
10be43a4	.text	5	0		raw	I7Vj
10be5759	.text	6	0		raw	G(VUj
10bec6e0	.text	6	0		raw	}!j0j
10bf0fe0	.text	5	0		raw	t$,j
10bf0feb	.text	7	0		raw	L$$WVj
10bf119b	.text	6	0		raw	@,SVj
10bf28a4	.text	5	0		raw	p,Sj
10bf2f57	.text	5	0		raw	D$ j
10bf4f4c	.text	6	0		raw	T$8Pj
10bf4ffa	.text	6	0		raw	T$8Pj
10bf5557	.text	5	0		raw	t$4j
10bf68ac	.text	6	0		raw	WVSPj
10bfdfe0	.text	5	0		raw	L$,j
10bfede5	.text	6	0		raw	t&WSj
10c00096	.text	6	0		raw	tKSVj
10c000e2	.text	5	0		raw	%SVj
10c04b93	.text	5	0		raw	!"#J
10c11800	.text	5	0		raw	uA95
10c19683	.text	6	0		raw	t#WSj
10c1a115	.text	6	0		raw	@,SWj
10c1ae66	.text	6	0		raw	t5SWj
10c1d8a6	.text	5	0		raw	3WVj
10c1e0e1	.text	6	0		raw	{4SVj
10c1e38f	.text	6	0		raw	s4SWj
10c22453	.text	11	0		raw	SWj@X+D$ j
10c228b9	.text	5	0		raw	v,Wj
10c22a0d	.text	5	0		raw	v,Wj
10c2c5d2	.text	7	0		ghidra+raw	memcpy
10c2c5dc	.text	7	0		ghidra+raw	memset
10c2c5e6	.text	8	0		ghidra+raw	_time64
10c2c5f0	.text	10	0		ghidra+raw	_wfopen_s
10c2c5fc	.text	7	0		ghidra+raw	fclose
10c2c606	.text	6	0		ghidra+raw	fseek
10c2c60e	.text	9	0		ghidra+raw	_wunlink
10c2c61a	.text	7	0		ghidra+raw	fwrite
10c2c624	.text	6	0		ghidra+raw	fread
10c2c62c	.text	5	0		ghidra+raw	free
10c2c634	.text	7	0		ghidra+raw	malloc
10c2c63e	.text	9	0		ghidra+raw	strcpy_s
10c2c64a	.text	6	0		ghidra+raw	ftell
10c2c652	.text	6	0		ghidra+raw	fputc
10c2c65a	.text	9	0		ghidra+raw	fwprintf
10c2c666	.text	11	0		ghidra+raw	__iob_func
10c2c674	.text	14	0		ghidra+raw	_vsnwprintf_s
10c2c684	.text	13	0		ghidra+raw	_vsnprintf_s
10c2c694	.text	9	0		ghidra+raw	strcat_s
10c2c6a0	.text	10	0		ghidra+raw	sprintf_s
10c2c6ac	.text	9	0		ghidra+raw	wcscpy_s
10c2c6b8	.text	7	0		ghidra+raw	strchr
10c2c6c2	.text	8	0		ghidra+raw	strncmp
10c2c6cc	.text	7	0		ghidra+raw	strstr
10c2c6d6	.text	8	0		ghidra+raw	isdigit
10c2c6e0	.text	8	0		ghidra+raw	fprintf
10c2c6ea	.text	9	0		ghidra+raw	vfprintf
10c2c6f6	.text	6	0		ghidra+raw	fgets
10c2c6fe	.text	7	0		ghidra+raw	ungetc
10c2c708	.text	6	0		ghidra+raw	fgetc
10c2c710	.text	12	0		ghidra+raw	_snprintf_s
10c2c71e	.text	9	0		ghidra+raw	_wfsopen
10c2c72a	.text	7	0		ghidra+raw	wcschr
10c2c734	.text	10	0		ghidra+raw	_fullpath
10c2c740	.text	11	0		ghidra+raw	_wfullpath
10c2c74e	.text	7	0		ghidra+raw	_close
10c2c758	.text	12	0		ghidra+raw	_filelength
10c2c766	.text	10	0		ghidra+raw	_wsopen_s
10c2c772	.text	15	0		ghidra+raw	_vswprintf_c_l
10c2c784	.text	5	0		ghidra+raw	exit
10c2c78c	.text	13	0		ghidra+raw	_controlfp_s
10c2c79c	.text	11	0		ghidra+raw	_wdupenv_s
10c2c7aa	.text	7	0		ghidra+raw	fflush
10c2c7b4	.text	9	0		ghidra+raw	_wremove
10c2c7c0	.text	8	0		ghidra+raw	wcspbrk
10c2c7ca	.text	8	0		ghidra+raw	wcsncmp
10c2c7d4	.text	8	0		ghidra+raw	_wcsdup
10c2c7de	.text	9	0		ghidra+raw	wcscat_s
10c2c7ea	.text	14	0		ghidra+raw	_wsplitpath_s
10c2c7fa	.text	10	0		ghidra+raw	wcsncpy_s
10c2c806	.text	9	0		ghidra+raw	_wcsicmp
10c2c812	.text	9	0		ghidra+raw	memcpy_s
10c2c81e	.text	10	0		ghidra+raw	strncpy_s
10c2c82a	.text	8	0		ghidra+raw	strrchr
10c2c834	.text	10	0		ghidra+raw	__unDName
10c2c840	.text	8	0		ghidra+raw	memmove
10c2c84a	.text	9	0		ghidra+raw	_stricmp
10c2c856	.text	10	0		ghidra+raw	_strnicmp
10c2c862	.text	8	0		ghidra+raw	isalnum
10c2c86c	.text	9	0		ghidra+raw	_wperror
10c2c878	.text	7	0		ghidra+raw	_CIpow
10c2c882	.text	7	0		ghidra+raw	_CIlog
10c2c88c	.text	6	0		ghidra+raw	qsort
10c2c894	.text	13	0		ghidra+raw	_wmakepath_s
10c2c8a4	.text	15	0		ghidra+raw	_get_osfhandle
10c2c8b6	.text	8	0		ghidra+raw	_fileno
10c2c8c0	.text	6	0		ghidra+raw	_wtol
10c2c8c8	.text	6	0		ghidra+raw	_wtoi
10c2c8d0	.text	8	0		ghidra+raw	_itow_s
10c2c8da	.text	10	0		ghidra+raw	wcsncat_s
10c2c8e6	.text	13	0		ghidra+raw	??2@YAPAXI@Z
10c2c8f6	.text	13	0		ghidra+raw	??3@YAXPAX@Z
10c2c906	.text	8	0		ghidra+raw	realloc
10c2c910	.text	8	0		ghidra+raw	toupper
10c2c91a	.text	13	0		ghidra+raw	_snwprintf_s
10c2c92a	.text	8	0		ghidra+raw	strtoul
10c2c934	.text	5	0		ghidra+raw	atoi
10c2c93c	.text	8	0		ghidra+raw	_itoa_s
10c2c946	.text	5	0		ghidra+raw	rand
10c2c94e	.text	7	0		ghidra+raw	printf
10c2c958	.text	11	0		ghidra+raw	_wcstoui64
10c2c966	.text	6	0		ghidra+raw	fputs
10c2c96e	.text	8	0		ghidra+raw	_cputws
10c2c978	.text	13	0		ghidra+raw	__wcserror_s
10c2c988	.text	7	0		ghidra+raw	wcstol
10c2c992	.text	7	0		ghidra+raw	_errno
10c2c99c	.text	9	0		ghidra+raw	iswdigit
10c2c9a8	.text	9	0		ghidra+raw	iswspace
10c2c9b4	.text	12	0		ghidra+raw	_malloc_crt
10c2c9c2	.text	14	0		ghidra+raw	_encoded_null
10c2c9d2	.text	10	0		ghidra+raw	_initterm
10c2c9de	.text	12	0		ghidra+raw	_initterm_e
10c2c9ec	.text	11	0		ghidra+raw	_amsg_exit
10c2c9fa	.text	16	0		ghidra+raw	__CppXcptFilter
10c2ca0a	.text	13	0		ghidra+raw	MSVCR100.dll
10c2ca1a	.text	24	0		ghidra+raw	_except_handler4_common
10c2ca34	.text	33	0		ghidra+raw	__clean_type_info_names_internal
10c2ca58	.text	8	0		ghidra+raw	_unlock
10c2ca62	.text	12	0		ghidra+raw	__dllonexit
10c2ca70	.text	6	0		ghidra+raw	_lock
10c2ca78	.text	8	0		ghidra+raw	_onexit
10c2ca82	.text	19	0		ghidra+raw	_crt_debugger_hook
10c2ca98	.text	17	0		ghidra+raw	GetTempFileNameW
10c2caac	.text	13	0		ghidra+raw	GetTempPathW
10c2cabc	.text	20	0		ghidra+raw	MultiByteToWideChar
10c2cad2	.text	20	0		ghidra+raw	WideCharToMultiByte
10c2cae8	.text	16	0		ghidra+raw	UnmapViewOfFile
10c2cafa	.text	13	0		ghidra+raw	GetLastError
10c2cb0a	.text	6	0		ghidra+raw	Sleep
10c2cb12	.text	24	0		ghidra+raw	GetEnvironmentVariableW
10c2cb2c	.text	15	0		ghidra+raw	GetConsoleMode
10c2cb3e	.text	12	0		ghidra+raw	GetFileType
10c2cb4c	.text	10	0		ghidra+raw	GetCPInfo
10c2cb58	.text	15	0		ghidra+raw	LoadLibraryExW
10c2cb6a	.text	10	0		ghidra+raw	FindClose
10c2cb76	.text	14	0		ghidra+raw	FindNextFileW
10c2cb86	.text	15	0		ghidra+raw	FindFirstFileW
10c2cb98	.text	15	0		ghidra+raw	GetLocaleInfoW
10c2cbaa	.text	19	0		ghidra+raw	GetConsoleOutputCP
10c2cbc0	.text	25	0		ghidra+raw	GetUserDefaultUILanguage
10c2cbdc	.text	19	0		ghidra+raw	GetFileAttributesW
10c2cbf2	.text	19	0		ghidra+raw	GetModuleFileNameW
10c2cc08	.text	17	0		ghidra+raw	GetModuleHandleW
10c2cc1c	.text	12	0		ghidra+raw	CloseHandle
10c2cc2a	.text	12	0		ghidra+raw	GetFileSize
10c2cc38	.text	12	0		ghidra+raw	CreateFileW
10c2cc46	.text	26	0		ghidra+raw	DisableThreadLibraryCalls
10c2cc62	.text	7	0		ghidra+raw	GetACP
10c2cc6c	.text	15	0		ghidra+raw	RaiseException
10c2cc7e	.text	17	0		ghidra+raw	ReleaseSemaphore
10c2cc92	.text	12	0		ghidra+raw	ExitProcess
10c2cca0	.text	20	0		ghidra+raw	WaitForSingleObject
10c2ccb6	.text	17	0		ghidra+raw	CreateSemaphoreW
10c2ccca	.text	14	0		ghidra+raw	GetSystemInfo
10c2ccda	.text	21	0		ghidra+raw	InterlockedIncrement
10c2ccf2	.text	21	0		ghidra+raw	InterlockedDecrement
10c2cd0a	.text	13	0		ghidra+raw	ReleaseMutex
10c2cd1a	.text	10	0		ghidra+raw	WriteFile
10c2cd26	.text	13	0		ghidra+raw	LoadResource
10c2cd36	.text	14	0		ghidra+raw	FindResourceW
10c2cd46	.text	14	0		ghidra+raw	MapViewOfFile
10c2cd56	.text	19	0		ghidra+raw	CreateFileMappingW
10c2cd6c	.text	14	0		ghidra+raw	EncodePointer
10c2cd7c	.text	14	0		ghidra+raw	DecodePointer
10c2cd8c	.text	20	0		ghidra+raw	InterlockedExchange
10c2cda2	.text	27	0		ghidra+raw	InterlockedCompareExchange
10c2cdc0	.text	24	0		ghidra+raw	QueryPerformanceCounter
10c2cdda	.text	13	0		ghidra+raw	GetTickCount
10c2cdea	.text	19	0		ghidra+raw	GetCurrentThreadId
10c2ce00	.text	20	0		ghidra+raw	GetCurrentProcessId
10c2ce16	.text	24	0		ghidra+raw	GetSystemTimeAsFileTime
10c2ce30	.text	17	0		ghidra+raw	TerminateProcess
10c2ce44	.text	18	0		ghidra+raw	GetCurrentProcess
10c2ce58	.text	25	0		ghidra+raw	UnhandledExceptionFilter
10c2ce74	.text	28	0		ghidra+raw	SetUnhandledExceptionFilter
10c2ce92	.text	18	0		ghidra+raw	IsDebuggerPresent
10c2cea6	.text	26	0		ghidra+raw	IsProcessorFeaturePresent
10c2cec0	.text	13	0		ghidra+raw	KERNEL32.dll
10c2ced0	.text	10	0		ghidra+raw	wsprintfW
10c2ceda	.text	11	0		ghidra+raw	USER32.dll
10c2cee6	.text	13	0		ghidra+raw	OLEAUT32.dll
10c2cef6	.text	24	0		ghidra+raw	?PvClient@DIS@@QBEPAXXZ
10c2cf10	.text	61	0		ghidra+raw	?PfncchfixupSet@DIS@@QAEP6GIPBV1@_KIPADIPA_K@ZP6GI01I2I3@Z@Z
10c2cf50	.text	58	0		ghidra+raw	?PfncchaddrSet@DIS@@QAEP6GIPBV1@_KPADIPA_K@ZP6GI012I3@Z@Z
10c2cf8c	.text	33	0		ghidra+raw	?PdisNew@DIS@@SGPAV1@W4DIST@1@@Z
10c2cfb0	.text	32	0		ghidra+raw	?CchFormatInstr@DIS@@QBEIPADI@Z
10c2cfd2	.text	30	0		ghidra+raw	?PvClientSet@DIS@@QAEPAXPAX@Z
10c2cff0	.text	13	0		ghidra+raw	MSDISXXX.DLL
10c2d000	.text	86	0		ghidra+raw	?FCreateFromBytesW@ObjectCode@objf@@SA_NAAV?$RefPtr@VObjectCode@objf@@@@KPAEKPBG2KK@Z
10c2d056	.text	12	0		ghidra+raw	msobjXX.dll
10c2d064	.text	11	0		ghidra+raw	SigForPbCb
10c2d072	.text	10	0		ghidra+raw	PDBOpen2W
10c2d07e	.text	9	0		ghidra+raw	PDBClose
10c2d08a	.text	14	0		ghidra+raw	StreamRelease
10c2d09a	.text	11	0		ghidra+raw	StreamRead
10c2d0a8	.text	14	0		ghidra+raw	StreamQueryCb
10c2d0b8	.text	14	0		ghidra+raw	PDBOpenStream
10c2d0c6	.text	12	0		ghidra+raw	MSPDBXX.DLL
10c2d0d4	.text	23	0		ghidra+raw	PogoDbGetLogicalModule
10c2d0ee	.text	19	0		ghidra+raw	PogoDbGetLastError
10c2d104	.text	31	0		ghidra+raw	PogoDbSetLogicalModuleFromName
10c2d126	.text	20	0		ghidra+raw	PogoDbCloseFunction
10c2d13c	.text	21	0		ghidra+raw	PogoDbFinishFunction
10c2d154	.text	18	0		ghidra+raw	PogoDbCloseModule
10c2d168	.text	27	0		ghidra+raw	PogoDbReadFunctionOverride
10c2d186	.text	18	0		ghidra+raw	PogoDbSetFunction
10c2d19a	.text	16	0		ghidra+raw	PogoDbSetModule
10c2d1ac	.text	25	0		ghidra+raw	PogoDbGenerateModuleName
10c2d1c8	.text	23	0		ghidra+raw	PogoDbStartNewFunction
10c2d1e2	.text	23	0		ghidra+raw	PogoDbSetLogicalModule
10c2d1fc	.text	24	0		ghidra+raw	PogoDbUpdateProfileBufs
10c2d216	.text	24	0		ghidra+raw	PogoDbWriteFunctionInfo
10c2d230	.text	25	0		ghidra+raw	PogoDbWriteBranchInfoEnd
10c2d24c	.text	22	0		ghidra+raw	PogoDbWriteBranchInfo
10c2d264	.text	27	0		ghidra+raw	PogoDbWriteBranchInfoStart
10c2d282	.text	24	0		ghidra+raw	PogoDbWriteProbeInfoEnd
10c2d29c	.text	26	0		ghidra+raw	PogoDbWriteValueProbeInfo
10c2d2b8	.text	23	0		ghidra+raw	PogoDbValueProbeOffset
10c2d2d2	.text	27	0		ghidra+raw	PogoDbWriteSimpleProbeInfo
10c2d2f0	.text	26	0		ghidra+raw	PogoDbWriteProbeInfoStart
10c2d30c	.text	24	0		ghidra+raw	PogoDbWriteCallGraphEnd
10c2d326	.text	30	0		ghidra+raw	PogoDbWriteExtraInlSavingsEnd
10c2d346	.text	27	0		ghidra+raw	PogoDbWriteExtraInlSavings
10c2d364	.text	32	0		ghidra+raw	PogoDbWriteExtraInlSavingsStart
10c2d386	.text	36	0		ghidra+raw	PogoDbWriteCallGraphCalleeFoldedCmp
10c2d3ac	.text	40	0		ghidra+raw	PogoDbWriteCallGraphCalleeInlineSavings
10c2d3d6	.text	27	0		ghidra+raw	PogoDbWriteCallGraphCallee
10c2d3f4	.text	25	0		ghidra+raw	PogoDbWriteCallGraphNode
10c2d410	.text	23	0		ghidra+raw	PogoDbWriteVCallTarget
10c2d42a	.text	24	0		ghidra+raw	PogoDbLookupFunctionRef
10c2d444	.text	26	0		ghidra+raw	PogoDbWriteCallGraphStart
10c2d460	.text	22	0		ghidra+raw	PogoDbGetSymtabRecord
10c2d478	.text	25	0		ghidra+raw	PogoDbGetSymbolHashPrime
10c2d494	.text	21	0		ghidra+raw	PogoDbCloseCallGraph
10c2d4ac	.text	26	0		ghidra+raw	PogoDbReadCallGraphCallee
10c2d4c8	.text	24	0		ghidra+raw	PogoDbReadCallGraphNode
10c2d4e2	.text	20	0		ghidra+raw	PogoDbOpenCallGraph
10c2d4f8	.text	20	0		ghidra+raw	PogoDbUpdateHistory
10c2d50e	.text	25	0		ghidra+raw	PogoDbReadModuleChecksum
10c2d52a	.text	26	0		ghidra+raw	PogoDbWriteModuleChecksum
10c2d546	.text	24	0		ghidra+raw	PogoDbWriteFlowGraphEnd
10c2d560	.text	26	0		ghidra+raw	PogoDbWriteFlowGraphStart
10c2d57c	.text	25	0		ghidra+raw	PogoDbWriteFlowGraphCall
10c2d598	.text	27	0		ghidra+raw	PogoDbWriteFlowGraphReturn
10c2d5b6	.text	32	0		ghidra+raw	PogoDbWriteFlowGraphFallThrough
10c2d5d8	.text	27	0		ghidra+raw	PogoDbWriteFlowGraphUncond
10c2d5f6	.text	25	0		ghidra+raw	PogoDbWriteFlowGraphCond
10c2d612	.text	26	0		ghidra+raw	PogoDbWriteFlowGraphDummy
10c2d62e	.text	31	0		ghidra+raw	PogoDbWriteFlowGraphSwitchData
10c2d650	.text	27	0		ghidra+raw	PogoDbWriteFlowGraphSwitch
10c2d66e	.text	25	0		ghidra+raw	PogoDbWriteFlowGraphNode
10c2d68a	.text	26	0		ghidra+raw	PogoDbReadPartialInlinees
10c2d6a6	.text	15	0		ghidra+raw	PogoDbLookupId
10c2d6b8	.text	19	0		ghidra+raw	PogoDbGetErrorText
10c2d6ce	.text	23	0		ghidra+raw	PogoDbReadVCallTargets
10c2d6e8	.text	18	0		ghidra+raw	PogoDbReadHistory
10c2d6fc	.text	24	0		ghidra+raw	PogoDbReadGlobalStreams
10c2d716	.text	26	0		ghidra+raw	PogoDbCreateGlobalStreams
10c2d732	.text	17	0		ghidra+raw	PogoDbReadHeader
10c2d746	.text	11	0		ghidra+raw	PogoDbOpen
10c2d754	.text	20	0		ghidra+raw	PogoDbGetDllVersion
10c2d76a	.text	16	0		ghidra+raw	PogoDbGetSymbol
10c2d77c	.text	19	0		ghidra+raw	PogoDbOpenFunction
10c2d792	.text	27	0		ghidra+raw	PogoDbLocateFunctionRecord
10c2d7b0	.text	20	0		ghidra+raw	PogoDbReadDataSetEx
10c2d7c6	.text	29	0		ghidra+raw	PogoDbReadLinearFlowInlinees
10c2d7e6	.text	24	0		ghidra+raw	PogoDbReadSimpleProbeEx
10c2d800	.text	23	0		ghidra+raw	PogoDbReadValueProbeEx
10c2d81a	.text	25	0		ghidra+raw	PogoDbReadValueProbeData
10c2d836	.text	23	0		ghidra+raw	PogoDbReadBranchDataEx
10c2d850	.text	27	0		ghidra+raw	PogoDbReadFunctionChecksum
10c2d86e	.text	28	0		ghidra+raw	PogoDbWriteFunctionChecksum
10c2d88c	.text	27	0		ghidra+raw	PogoDbInitOffsetAllocation
10c2d8aa	.text	24	0		ghidra+raw	PogoDbAllocEntryProbeId
10c2d8c4	.text	25	0		ghidra+raw	PogoDbAllocSimpleProbeId
10c2d8e0	.text	24	0		ghidra+raw	PogoDbAllocValueProbeId
10c2d8fa	.text	17	0		ghidra+raw	PogoDbGetSymbolW
10c2d90e	.text	19	0		ghidra+raw	PogoDbFormatTime_s
10c2d924	.text	19	0		ghidra+raw	PogoDbReadFunction
10c2d93a	.text	17	0		ghidra+raw	PogoDbReadStream
10c2d94e	.text	17	0		ghidra+raw	PogoDbReadModule
10c2d962	.text	12	0		ghidra+raw	PogoDbClose
10c2d970	.text	19	0		ghidra+raw	PogoDbGetValueData
10c2d986	.text	20	0		ghidra+raw	PogoDbGetSimpleData
10c2d99c	.text	16	0		ghidra+raw	PogoDbGetLastFG
10c2d9ae	.text	24	0		ghidra+raw	PogoDbReadFlowGraphInfo
10c2d9c8	.text	20	0		ghidra+raw	PogoDbReadFlowGraph
10c2d9de	.text	19	0		ghidra+raw	PogoDbStreamAppend
10c2d9f4	.text	20	0		ghidra+raw	PogoDbStreamQueryCb
10c2da0a	.text	33	0		ghidra+raw	PogoDbWriteLinearFlowInlineesEnd
10c2da2e	.text	29	0		ghidra+raw	PogoDbWriteLinearFlowInlinee
10c2da4e	.text	35	0		ghidra+raw	PogoDbWriteLinearFlowInlineesStart
10c2da74	.text	30	0		ghidra+raw	PogoDbWritePartialInlineesEnd
