# DISASSEMBLY-DERIVED — generated by docs/whitebox/scripts/build_map.py.
# Do not hand-edit; do not paste any value into crates/ without a
# docs/whitebox/DISCLOSURE.md entry. 'unknown' is a valid, respectable value.
addr	size	symbol_or_empty	cluster	confidence	ncallers	ncallees	evidence
10b83083	45		unknown	unknown	9	2	-
10b830b0	101		unknown	unknown	1	4	-
10b83115	321		unknown	unknown	1	2	-
10b83256	106		unknown	unknown	2	1	-
10b832c0	210		unknown	unknown	1	5	-
10b83392	53		unknown	unknown	1	1	-
10b833c7	40		unknown	unknown	1	1	-
10b833ef	426		unknown	unknown	1	8	-
10b83599	24		unknown	unknown	1	0	-
10b835b1	707		unknown	unknown	1	8	-
10b83874	242		unknown	unknown	1	4	-
10b83966	909		unknown	unknown	1	5	-
10b83cf3	404		unknown	unknown	1	4	-
10b84844	2530		unknown	unknown	2	28	-
10b84869	45		unknown	unknown	1	1	-
10b84896	70		unknown	unknown	1	0	-
10b848dc	1756		unknown	unknown	2	17	str:.asm | .cod
10b84fb8	33		unknown	unknown	2	0	-
10b84fd9	230		unknown	unknown	1	4	-
10b850bf	201		unknown	unknown	1	6	-
10b85188	698		unknown	unknown	1	13	-
10b85442	8		unknown	unknown	1	1	-
10b8544a	8		unknown	unknown	1	1	-
10b85452	358		unknown	unknown	1	10	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b855b9	1120		unknown	unknown	3	20	str:e:\\bt\\278379\\vctools\\compiler\\be\\p | __real@%.8x | __real@%.8x%.8x
10b85a19	461		unknown	unknown	1	13	str:__vmx@%.8x%.8x%.8x%.8x
10b85be6	16		unknown	unknown	2	2	-
10b85bf6	860		unknown	unknown	1	16	-
10b85f52	2037		unknown	unknown	1	21	-
10b86747	34		unknown	unknown	1	2	-
10b86769	41		unknown	unknown	2	1	-
10b86792	352		unknown	unknown	3	6	-
10b868f2	78		unknown	unknown	1	4	-
10b86940	63		unknown	unknown	1	5	-
10b8697f	101		unknown	unknown	2	4	-
10b869e4	93		unknown	unknown	1	4	-
10b86a41	52		unknown	unknown	1	4	-
10b86a75	19		unknown	unknown	3	0	-
10b86a88	170		unknown	unknown	1	1	-
10b86b32	39		unknown	unknown	9	1	-
10b86b59	19		unknown	unknown	2	0	-
10b86b6c	2880		unknown	unknown	2	37	str:e:\\bt\\278379\\vctools\\compiler\\be\\p | __RTCastToVoid | __RTDynamicCast
10b876dd	257		unknown	unknown	1	4	-
10b877de	660		unknown	unknown	2	8	-
10b87a72	3748		unknown	unknown	1	5	-
10b88916	517		unknown	unknown	1	8	str:__MscInitializerDummyFuncSymbolUniqueNam
10b88b1b	67		unknown	unknown	1	2	-
10b88b5e	1819		unknown	unknown	1	18	-
10b89279	258		unknown	unknown	3	3	-
10b8937b	244		unknown	unknown	1	0	-
10b8946f	194		unknown	unknown	10	4	-
10b89531	233		unknown	unknown	2	1	-
10b8961a	796		unknown	unknown	2	0	-
10b89936	717		unknown	unknown	1	2	str:real (%d bytes) | logical (%d bytes) | bool
10b89c46	102		unknown	unknown	2	0	-
10b89cac	136		unknown	unknown	1	0	-
10b89d34	34		unknown	unknown	1	0	-
10b89d56	37		unknown	unknown	1	0	-
10b89d7b	138		unknown	unknown	2	0	-
10b89e05	47		unknown	unknown	1	1	-
10b89e34	91		unknown	unknown	2	0	-
10b89e8f	11		unknown	unknown	1	0	-
10b89e9a	42		unknown	unknown	2	0	-
10b89ec4	66		unknown	unknown	3	0	-
10b89f06	32		unknown	unknown	0	0	-
10b89f26	33		unknown	unknown	4	0	-
10b89f47	73		unknown	unknown	1	0	-
10b89f90	10		unknown	unknown	5	0	-
10b89f9a	69		unknown	unknown	2	0	-
10b89fdf	60		unknown	unknown	1	0	-
10b8a01b	60		unknown	unknown	11	0	-
10b8a057	106		unknown	unknown	1	0	-
10b8a0c1	198		unknown	unknown	1	5	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b8a188	85		unknown	unknown	2	5	-
10b8a1dd	237		unknown	unknown	1	6	-
10b8a2ca	235		unknown	unknown	1	1	-
10b8a3b5	182		unknown	unknown	2	3	-
10b8a46b	31		unknown	unknown	1	1	-
10b8a48a	92		unknown	unknown	3	3	-
10b8a4e6	69		unknown	unknown	2	4	-
10b8a52b	34		unknown	unknown	1	0	-
10b8a54d	40		unknown	unknown	2	0	-
10b8a575	197		unknown	unknown	2	0	-
10b8a63a	100		unknown	unknown	2	1	-
10b8a69e	75		unknown	unknown	1	1	-
10b8a6e9	48		unknown	unknown	0	3	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b8a719	156		unknown	unknown	1	1	-
10b8a7b5	52		unknown	unknown	1	1	-
10b8a7e9	59		unknown	unknown	3	2	-
10b8a824	26		unknown	unknown	1	1	-
10b8a83e	73		unknown	unknown	4	2	-
10b8a887	126		unknown	unknown	1	4	-
10b8a905	49		unknown	unknown	1	2	-
10b8a936	210		unknown	unknown	1	4	-
10b8aa08	90		unknown	unknown	1	4	-
10b8aa62	40		unknown	unknown	5	1	-
10b8aa8a	59		unknown	unknown	1	1	-
10b8aac5	72		unknown	unknown	3	1	-
10b8ab0d	68		unknown	unknown	2	2	-
10b8ab51	113		unknown	unknown	2	0	-
10b8abc2	210		unknown	unknown	3	2	-
10b8ac94	41		unknown	unknown	2	2	-
10b8acbd	56		unknown	unknown	2	1	-
10b8acf5	292		unknown	unknown	3	10	-
10b8ae19	218		unknown	unknown	1	7	-
10b8aef3	51		unknown	unknown	1	5	-
10b8af26	169		unknown	unknown	1	4	-
10b8afcf	1396		unknown	unknown	2	16	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b8b543	30		unknown	unknown	1	2	-
10b8b561	183		unknown	unknown	1	6	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b8b619	120		unknown	unknown	3	3	-
10b8b691	22		unknown	unknown	1	1	-
10b8b6a7	207		unknown	unknown	1	5	-
10b8b776	39		unknown	unknown	1	0	-
10b8b79d	48		unknown	unknown	1	0	-
10b8b7cd	476		unknown	unknown	3	7	-
10b8b9d7	74		unknown	unknown	1	1	-
10b8ba21	63		unknown	unknown	2	1	-
10b8ba60	109		unknown	unknown	3	2	-
10b8bacd	54		unknown	unknown	1	0	-
10b8bb03	71		unknown	unknown	2	2	-
10b8bb4a	179		unknown	unknown	1	0	-
10b8bbfd	431		unknown	unknown	1	3	str:VUUUUUUU
10b8bdac	253		unknown	unknown	1	0	-
10b8bea9	555		unknown	unknown	1	3	-
10b8c0d4	116		unknown	unknown	1	0	-
10b8c148	121		unknown	unknown	2	5	-
10b8c1c1	446		unknown	unknown	2	5	-
10b8c37f	495		unknown	unknown	2	10	-
10b8c56e	249		unknown	unknown	1	2	-
10b8c667	645		unknown	unknown	1	12	-
10b8c8ec	580		unknown	unknown	1	13	-
10b8cb30	69		unknown	unknown	1	3	-
10b8cb75	52		unknown	unknown	1	3	-
10b8cba9	86		unknown	unknown	1	2	-
10b8cbff	178		unknown	unknown	2	8	-
10b8ccb1	61		unknown	unknown	1	3	-
10b8ccee	242		unknown	unknown	2	6	-
10b8cde0	14		unknown	unknown	7	1	-
10b8cdee	53		unknown	unknown	5	4	-
10b8ce23	71		unknown	unknown	4	4	-
10b8ce6a	62		unknown	unknown	7	4	-
10b8cea8	128		unknown	unknown	1	3	-
10b8cf28	153		unknown	unknown	1	6	-
10b8cfc1	122		unknown	unknown	12	4	-
10b8d03b	752		unknown	unknown	1	16	-
10b8d32b	940		unknown	unknown	1	20	-
10b8d6d7	1364		unknown	unknown	1	19	-
10b8dc2b	1205		unknown	unknown	1	22	-
10b8e0e0	58		unknown	unknown	1	3	-
10b8e11a	460		unknown	unknown	1	17	-
10b8e2e6	560		unknown	unknown	1	17	-
10b8e516	430		unknown	unknown	1	19	-
10b8e6c4	167		unknown	unknown	1	7	-
10b8e76b	178		unknown	unknown	1	12	-
10b8e81d	31		unknown	unknown	1	2	-
10b8e83c	589		unknown	unknown	2	20	-
10b8ea89	907		unknown	unknown	1	19	-
10b8ee14	372		unknown	unknown	2	14	-
10b8ef88	40		unknown	unknown	3	0	-
10b8efb0	265		unknown	unknown	1	4	-
10b8f0b9	325		unknown	unknown	4	2	-
10b8f1fe	272		unknown	unknown	1	5	-
10b8f30e	148		unknown	unknown	1	5	-
10b8f3a2	174		unknown	unknown	2	5	-
10b8f450	82		unknown	unknown	1	1	-
10b8f4a2	67		unknown	unknown	1	4	-
10b8f4e5	28		unknown	unknown	1	0	-
10b8f501	40		unknown	unknown	3	0	-
10b8f529	112		unknown	unknown	2	2	-
10b8f599	35		unknown	unknown	6	0	-
10b8f5bc	179		unknown	unknown	4	3	-
10b8f66f	387		unknown	unknown	2	9	-
10b8f869	409		unknown	unknown	2	9	-
10b8fa5f	207		unknown	unknown	1	1	-
10b8fb2e	25		unknown	unknown	1	0	-
10b8fb47	346		unknown	unknown	3	2	-
10b8fca1	58		unknown	unknown	2	3	-
10b8fcdb	78		unknown	unknown	16	3	-
10b8fd29	196		unknown	unknown	2	1	-
10b8fded	109		unknown	unknown	2	5	-
10b8fe5a	209		unknown	unknown	3	5	-
10b8ff49	66		unknown	unknown	1	2	-
10b8ff8b	24		unknown	unknown	2	0	-
10b8ffa3	92		unknown	unknown	2	0	-
10b8ffff	30		unknown	unknown	5	2	-
10b9001d	24		unknown	unknown	2	0	-
10b90035	34		unknown	unknown	5	1	-
10b90057	74		unknown	unknown	1	3	-
10b900a1	331		unknown	unknown	1	2	-
10b901ec	131		unknown	unknown	1	1	-
10b9026f	556		unknown	unknown	7	8	-
10b9049b	160		unknown	unknown	2	1	-
10b9053b	93		unknown	unknown	5	4	-
10b90598	14		unknown	unknown	1	1	-
10b905a6	102		unknown	unknown	14	4	-
10b9060c	32		unknown	unknown	2	3	-
10b9062c	253		unknown	unknown	2	3	-
10b90729	202		unknown	unknown	2	2	-
10b907f3	1118		unknown	unknown	1	8	-
10b90c51	994		unknown	unknown	1	9	-
10b91033	432		unknown	unknown	2	9	-
10b911e3	240		unknown	unknown	2	7	-
10b912d3	59		unknown	unknown	1	2	-
10b9130e	653		unknown	unknown	2	6	-
10b9159b	405		unknown	unknown	1	4	-
10b91730	60		unknown	unknown	3	2	-
10b9176c	281		unknown	unknown	3	9	-
10b91885	194		unknown	unknown	2	8	-
10b91947	153		unknown	unknown	1	1	-
10b91a15	596		unknown	unknown	1	3	-
10b91c69	107		unknown	unknown	1	5	-
10b91cd4	781		unknown	unknown	3	9	-
10b91fe1	686		unknown	unknown	2	15	-
10b9228f	1863		unknown	unknown	3	28	-
10b929d6	353		unknown	unknown	2	6	-
10b92b37	79		unknown	unknown	2	4	-
10b92b86	1116		unknown	unknown	2	9	-
10b92fe2	524		unknown	unknown	1	13	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b931ef	209		unknown	unknown	4	7	-
10b932c0	529		unknown	unknown	3	12	-
10b934d1	141		unknown	unknown	1	3	-
10b9355e	175		unknown	unknown	2	5	-
10b9360d	120		unknown	unknown	1	3	-
10b93685	851		unknown	unknown	1	11	-
10b939d8	461		unknown	unknown	2	6	-
10b93ba5	250		unknown	unknown	5	5	-
10b93c9f	260		unknown	unknown	1	6	-
10b93da3	645		unknown	unknown	1	8	-
10b94028	8		unknown	unknown	1	1	-
10b94030	954		unknown	unknown	2	10	-
10b943ea	5110		unknown	unknown	9	55	-
10b957e0	254		unknown	unknown	2	7	-
10b958de	506		unknown	unknown	1	15	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b95ad8	253		unknown	unknown	3	10	-
10b95bd5	188		unknown	unknown	2	5	-
10b95c91	409		unknown	unknown	5	4	-
10b95e2a	91		unknown	unknown	10	2	-
10b95e97	199		unknown	unknown	3	3	-
10b95f5e	55		unknown	unknown	2	1	-
10b95f95	14		unknown	unknown	8	0	-
10b95fa3	205		unknown	unknown	1	1	-
10b96070	182		unknown	unknown	1	1	-
10b96126	131		unknown	unknown	2	1	-
10b96227	573		unknown	unknown	1	14	-
10b96464	230		unknown	unknown	2	6	-
10b9654a	336		unknown	unknown	0	9	-
10b966bc	72		unknown	unknown	1	1	-
10b96704	428		unknown	unknown	1	3	-
10b968b0	507		unknown	unknown	1	13	str:%s$%s$%d%s | $%s$%d%s
10b96aab	881		unknown	unknown	2	11	-
10b96e1c	415		unknown	unknown	1	12	-
10b96fbb	97		unknown	unknown	1	3	-
10b9701c	66		unknown	unknown	1	1	-
10b9705e	54		unknown	unknown	1	2	-
10b97094	180		unknown	unknown	1	4	-
10b97148	450		unknown	unknown	1	15	-
10b9730a	168		unknown	unknown	1	5	-
10b973b2	168		unknown	unknown	1	0	-
10b9745a	168		unknown	unknown	1	0	-
10b97502	129		unknown	unknown	2	4	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b97584	153		unknown	unknown	1	5	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b9761e	606		unknown	unknown	1	13	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b9787d	85		unknown	unknown	1	0	-
10b978d2	43		unknown	unknown	1	2	-
10b978fd	187		unknown	unknown	1	2	-
10b979b8	47		unknown	unknown	1	2	-
10b979e7	59		unknown	unknown	1	0	-
10b97a22	805		unknown	unknown	4	6	-
10b97d47	137		unknown	unknown	2	7	-
10b97dd0	28		unknown	unknown	25	1	-
10b97dfb	316		unknown	unknown	4	6	str:e:\\bt\\278379\\vctools\\compiler\\be\\p | [thunk]: | `adjustor
10b97f37	97		unknown	unknown	1	0	-
10b97f98	28		unknown	unknown	1	1	-
10b97fb4	17		unknown	unknown	1	1	-
10b97fc5	40		unknown	unknown	1	2	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b97fed	251		unknown	unknown	1	4	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b980e8	23		unknown	unknown	8	0	-
10b980ff	8		unknown	unknown	7	1	-
10b98107	25		unknown	unknown	3	0	-
10b98120	8		unknown	unknown	1	1	-
10b98128	21		unknown	unknown	1	1	-
10b9813d	15		unknown	unknown	1	0	-
10b9814c	123		unknown	unknown	3	1	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b981c7	54		unknown	unknown	3	0	-
10b981fd	19		unknown	unknown	3	0	-
10b98210	65		unknown	unknown	1	2	-
10b98251	44		unknown	unknown	7	1	-
10b9827d	89		unknown	unknown	2	4	-
10b982d6	385		unknown	unknown	4	2	str:.data | .xdata$x | .text$x
10b98457	108		unknown	unknown	2	0	-
10b984c3	119		unknown	unknown	14	3	-
10b9853a	58		unknown	unknown	4	4	-
10b98574	12		unknown	unknown	3	1	-
10b98580	7		unknown	unknown	2	0	-
10b98587	82		unknown	unknown	2	3	-
10b985d9	52		unknown	unknown	1	1	-
10b9860d	62		unknown	unknown	31	2	-
10b9864b	152		unknown	unknown	1	3	-
10b986e3	298		unknown	unknown	1	6	-
10b9880d	30		unknown	unknown	1	0	-
10b9882b	51		unknown	unknown	1	1	-
10b9885e	111		unknown	unknown	2	1	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b988d3	104		unknown	unknown	2	2	-
10b9893b	167		unknown	unknown	7	5	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b989e2	54		unknown	unknown	17	1	-
10b98a18	2	thunk_FUN_10b98a2d	thunk	high	5	0	ghidra-resolved thunk: thunk_FUN_10b98a2d
10b98a2d	24		unknown	unknown	0	0	-
10b98a32	103		unknown	unknown	2	0	-
10b98a99	7		unknown	unknown	1	1	-
10b98aa0	8		unknown	unknown	4	1	-
10b98aa8	88		unknown	unknown	3	0	-
10b98b00	271		unknown	unknown	5	6	-
10b98c0f	317		unknown	unknown	3	7	-
10b98d4c	152		unknown	unknown	1	0	-
10b98de4	66		unknown	unknown	2	1	-
10b98e26	227		unknown	unknown	1	6	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b98f0a	175		unknown	unknown	1	4	-
10b98fb9	11		unknown	unknown	1	1	-
10b98fc4	41		unknown	unknown	2	1	-
10b98fed	166		unknown	unknown	1	4	-
10b99093	263		unknown	unknown	1	8	-
10b9919a	36		unknown	unknown	2	1	-
10b991be	444		unknown	unknown	2	3	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b9937a	122		unknown	unknown	1	1	-
10b993f4	246		unknown	unknown	3	3	-
10b994ea	196		only-from:pgo-client	medium	1	1	all 1 callers in cluster pgo-client
10b995ae	46		unknown	unknown	4	2	-
10b995dc	162		unknown	unknown	2	1	-
10b9967e	186		unknown	unknown	8	5	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b99738	8		unknown	unknown	1	1	-
10b99740	471		unknown	unknown	1	11	str:Decorated
10b99917	64		unknown	unknown	2	0	-
10b99957	32		unknown	unknown	1	1	-
10b99977	123		unknown	unknown	10	4	-
10b999f2	58		unknown	unknown	3	1	-
10b99a2c	11		unknown	unknown	5	1	-
10b99a37	872		unknown	unknown	1	15	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b99d9f	36		unknown	unknown	5	2	-
10b99dc3	8		unknown	unknown	21	1	-
10b99dcb	51		unknown	unknown	1	3	-
10b99dfe	682		unknown	unknown	3	6	str:e:\\bt\\278379\\vctools\\compiler\\be\\p | __unwind$ | __catch$
10b9a0a8	56		unknown	unknown	2	0	-
10b9a0e0	99		unknown	unknown	8	3	-
10b9a143	733		unknown	unknown	12	10	str:CONST
10b9a420	53		unknown	unknown	1	1	-
10b9a455	54		unknown	unknown	86	3	-
10b9a48b	28		unknown	unknown	9	1	-
10b9a4a7	190		unknown	unknown	1	4	-
10b9a565	356		unknown	unknown	1	6	-
10b9a6c9	41		unknown	unknown	1	1	-
10b9a6f2	181		unknown	unknown	1	4	-
10b9a7a7	35		unknown	unknown	2	0	-
10b9a7ca	27		unknown	unknown	2	1	-
10b9a7e5	51		unknown	unknown	19	3	-
10b9a818	120		unknown	unknown	7	5	-
10b9a890	7	thunk_FUN_10b99dfe	thunk	high	7	1	ghidra-resolved thunk: thunk_FUN_10b99dfe
10b9a897	529		unknown	unknown	2	12	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b9aaa8	400		unknown	unknown	14	3	-
10b9ac38	122		unknown	unknown	1	3	-
10b9acb2	18		unknown	unknown	2	1	-
10b9acc4	54		unknown	unknown	2	3	-
10b9acfa	388		unknown	unknown	9	14	-
10b9ae7e	11		unknown	unknown	29	1	-
10b9ae89	11		unknown	unknown	1	1	-
10b9ae94	422		unknown	unknown	2	13	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b9b03b	294		unknown	unknown	6	7	-
10b9b161	1137		unknown	unknown	4	18	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b9b5d2	210		unknown	unknown	3	6	-
10b9b6a4	262		unknown	unknown	4	8	-
10b9b7aa	226		unknown	unknown	1	5	str:e:\\bt\\278379\\vctools\\compiler\\be\\p
10b9b88d	92		unknown	unknown	1	2	-
10b9b8e9	3307		unknown	unknown	3	48	str:e:\\bt\\278379\\vctools\\compiler\\be\\p | .tls$
10b9c630	37		unknown	unknown	13	1	-
10b9c655	48		unknown	unknown	29	1	-
10b9c685	49		unknown	unknown	1	1	-
10b9c6b6	84		only-from:pgo-client	medium	1	3	all 1 callers in cluster pgo-client
10b9c70a	144		pgo-client	high	3	6	calls PogoDbGetLastError,PogoDbGetLogicalModule,PogoDbSetLogicalModuleFromName
10b9c79a	63		pgo-client	high	2	4	calls PogoDbCloseFunction
10b9c7d9	33		unknown	unknown	10	1	-
10b9c7fa	60		unknown	unknown	1	4	-
10b9c836	134		unknown	unknown	1	0	-
10b9c8bc	15		unknown	unknown	11	0	-
10b9c8cb	17		unknown	unknown	2	0	-
10b9c8dc	29		unknown	unknown	5	0	-
10b9c8f9	71		only-from:pgo-client	medium	1	1	all 1 callers in cluster pgo-client
10b9c940	29		only-from:pgo-client	medium	1	1	all 1 callers in cluster pgo-client
10b9c95d	86		unknown	unknown	10	1	-
10b9c9b3	224		unknown	unknown	1	5	-
10b9ca93	34		unknown	unknown	1	0	-
10b9cab5	49		unknown	unknown	2	1	-
10b9cae6	19		unknown	unknown	1	0	-
10b9caf9	8		unknown	unknown	1	0	-
10b9cb01	39		unknown	unknown	1	2	-
10b9cb28	87		unknown	unknown	2	3	-
10b9cb7f	47		unknown	unknown	4	1	-
10b9cbae	135		unknown	unknown	2	4	-
10b9cc35	53		unknown	unknown	1	2	-
10b9cc6a	50		unknown	unknown	2	0	-
10b9cc9c	146		unknown	unknown	2	1	-
10b9cd2e	109		unknown	unknown	5	1	-
10b9cd9b	84		unknown	unknown	1	1	-
10b9cdef	258		unknown	unknown	2	5	-
10b9cef1	134		unknown	unknown	1	3	-
10b9cf77	28		unknown	unknown	2	0	-
10b9cf93	18		unknown	unknown	1	1	-
10b9cfa5	39		unknown	unknown	14	0	-
10b9cfcc	18		unknown	unknown	5	0	-
10b9cfde	18		unknown	unknown	1	0	-
10b9cff0	65		unknown	unknown	11	1	-
10b9d031	14		unknown	unknown	1	0	-
10b9d03f	25		unknown	unknown	2	1	-
10b9d058	26		unknown	unknown	2	0	-
10b9d072	69		unknown	unknown	3	2	-
10b9d0b7	48		unknown	unknown	2	0	-
10b9d0e7	36		unknown	unknown	2	0	-
10b9d10b	66		unknown	unknown	1	1	-
10b9d14d	58		unknown	unknown	3	3	-
10b9d187	51		unknown	unknown	8	0	-
10b9d1ba	63		unknown	unknown	1	0	-
10b9d1f9	51		unknown	unknown	1	1	-
10b9d22c	36		unknown	unknown	7	1	-
10b9d250	73		unknown	unknown	2	0	-
10b9d299	26		unknown	unknown	1	1	-
10b9d2b3	59		unknown	unknown	1	0	-
10b9d2ee	113		unknown	unknown	4	1	-
10b9d35f	319		unknown	unknown	1	15	-
10b9d49e	58		unknown	unknown	2	0	-
10b9d4d8	13		unknown	unknown	1	0	-
10b9d4e5	13		unknown	unknown	1	0	-
10b9d4f2	28		unknown	unknown	9	1	-
10b9d50e	70		unknown	unknown	2	0	-
10b9d554	33		unknown	unknown	3	1	-
10b9d575	60		unknown	unknown	8	0	-
10b9d5b1	83		unknown	unknown	3	1	-
10b9d604	17		unknown	unknown	1	0	-
10b9d615	14		unknown	unknown	5	0	-
10b9d623	11		unknown	unknown	5	0	-
10b9d62e	60		unknown	unknown	3	0	-
10b9d66a	55		only-from:pgo-client	medium	2	1	all 2 callers in cluster pgo-client
10b9d6a1	29		unknown	unknown	3	0	-
10b9d6be	62		unknown	unknown	1	5	str:CNT:\tDynamic instruction count: %I64d\n
10b9d6fc	74		unknown	unknown	2	2	-
10b9d746	195		unknown	unknown	1	9	-
10b9d809	78		unknown	unknown	4	5	-
10b9d857	282		unknown	unknown	2	1	-
10b9d971	449		unknown	unknown	1	4	-
10b9db32	117		unknown	unknown	3	2	-
10b9dba7	39		unknown	unknown	2	1	-
10b9dbce	157		pgo-client	high	1	7	calls PogoDbCloseFunction,PogoDbCloseModule,PogoDbGenerateModuleName,PogoDbReadFunctionOverride
10b9dc6b	276		only-from:pgo-client	medium	1	6	all 1 callers in cluster pgo-client
10b9dd7f	88		unknown	unknown	1	1	-
10b9ddd7	122		unknown	unknown	4	1	str:DmGetPgoModuleHandle | DmPgoSaveSnapshot | DmPgoStopDataCollection
10b9de51	48		unknown	unknown	5	0	-
10b9de81	86		unknown	unknown	1	2	-
10b9ded7	88		unknown	unknown	20	4	-
10b9df2f	668		pgo-client	high	4	11	calls PogoDbSetLogicalModule,PogoDbStartNewFunction; str:WRN:\t%s was not probed; Pogo disabled\n | OPT:\tLink order %d\n | OPT:\tOptimizing for %s\n
10b9e1cb	7		only-from:pgo-client	medium	1	1	all 1 callers in cluster pgo-client
10b9e1d2	418		pgo-client	high	1	19	calls PogoDbUpdateProfileBufs
10b9e374	23		unknown	unknown	3	3	-
10b9e38b	72		unknown	unknown	3	1	-
10b9e3d3	963		unknown	unknown	1	16	str:%s is not a Pogo inline candidate becaus | %s is not a Pogo inline candidate (recur | %s not an inline candidate (EE_POGONEVER
10b9e796	68		unknown	unknown	5	3	str:%s but can't: %s\n | ERR:\tPogo wants to inline %s into 
10b9e7da	186		unknown	unknown	1	6	-
10b9e894	234		unknown	unknown	1	6	-
10b9e97e	115		unknown	unknown	2	2	-
10b9e9f1	125		unknown	unknown	1	5	-
10b9ea6e	180		unknown	unknown	2	1	-
10b9eb22	396		pgo-client	high	2	3	calls PogoDbWriteFunctionInfo
10b9ecae	69		unknown	unknown	2	2	-
10b9ecf3	158		unknown	unknown	2	2	str:INF:\tZero trip test thwarted due to int | INF:\tZero trip test thwarted due to EH\ | INF:\tZero trip test thwarted due to swi
10b9ed91	25		unknown	unknown	7	1	-
10b9edaa	19		unknown	unknown	2	1	-
10b9edbd	13		unknown	unknown	2	0	-
10b9edca	15		unknown	unknown	1	1	-
10b9edd9	39		unknown	unknown	3	0	-
10b9ee00	39		unknown	unknown	4	0	-
10b9ee27	170		unknown	unknown	6	2	-
10b9eed1	27		unknown	unknown	1	1	-
10b9eeec	257		unknown	unknown	1	7	-
10b9efed	97		unknown	unknown	1	6	-
10b9f04e	266		unknown	unknown	1	4	-
10b9f158	85		unknown	unknown	1	3	-
10b9f1ad	7		unknown	unknown	2	1	-
10b9f1b4	64		unknown	unknown	8	1	-
10b9f1f4	39		unknown	unknown	7	1	-
10b9f21b	25		unknown	unknown	1	1	-
10b9f234	25		unknown	unknown	1	1	-
10b9f24d	119		unknown	unknown	4	4	-
10b9f2c4	19		unknown	unknown	4	1	-
10b9f2d7	16		unknown	unknown	2	1	-
10b9f2e7	73		unknown	unknown	6	2	-
10b9f330	30		unknown	unknown	1	1	-
10b9f34e	48		unknown	unknown	11	1	-
10b9f37e	96		unknown	unknown	1	1	-
10b9f3de	153		unknown	unknown	1	1	-
10b9f477	236		unknown	unknown	2	9	-
10b9f563	832		unknown	unknown	2	9	-
10b9f8a3	106		unknown	unknown	2	2	-
10b9f90d	55		unknown	unknown	1	3	-
10b9f944	116		unknown	unknown	2	3	-
10b9f9b8	185		unknown	unknown	1	5	-
10b9fa71	206		unknown	unknown	1	5	-
10b9fb3f	553		unknown	unknown	2	3	-
10b9fd68	148		unknown	unknown	1	5	-
10b9fe1a	384		unknown	unknown	2	9	-
10b9ff9a	1309		pgo-client	high	1	22	calls PogoDbValueProbeOffset,PogoDbWriteBranchInfo,PogoDbWriteBranchInfoEnd,PogoDbWriteBranchInfoStart
10ba0501	45		unknown	unknown	2	3	-
10ba052e	94		unknown	unknown	1	2	-
10ba058c	50		unknown	unknown	2	3	-
10ba05be	26		unknown	unknown	1	1	-
10ba05d8	18		unknown	unknown	3	1	-
10ba05ea	257		unknown	unknown	1	3	-
10ba06eb	106		unknown	unknown	10	3	-
10ba0755	102		unknown	unknown	2	6	-
10ba07bb	66		unknown	unknown	1	6	-
10ba07fd	200		unknown	unknown	16	7	-
10ba08c5	232		unknown	unknown	2	5	-
10ba09ad	12		unknown	unknown	1	2	-
10ba09b9	15		unknown	unknown	1	2	-
10ba09c8	82		unknown	unknown	2	3	-
10ba0a1a	434		unknown	unknown	1	13	-
10ba0bcc	202		unknown	unknown	1	8	-
10ba0c96	883		unknown	unknown	1	15	-
10ba1009	506		unknown	unknown	1	12	-
10ba1203	69		unknown	unknown	4	3	-
10ba1248	206		unknown	unknown	2	6	str:DmGetPgoModuleHandle
10ba1316	282		unknown	unknown	1	19	-
10ba1430	1417		unknown	unknown	3	29	-
10ba19b9	628		unknown	unknown	2	19	str:ERR:\t%s has been edited; Pogo disabled\ | INF:\t%s won't be profiled (too big)\n | ERR:\t%s was not probed; Pogo disabled\n
10ba1c2d	597		unknown	unknown	1	18	str:%s (linear flow)\n | INL:\tInlining %s (%d instrs) into  |  [normal inline]\n
10ba1e82	27		unknown	unknown	3	0	-
10ba1e9d	16		unknown	unknown	5	1	-
